date,ticker,spread,spread_zscore,allocation
2021-06-10,AAPL,-0.09671201572581428,0.5923287132020358,0.14808217830050896
2021-06-11,AAPL,-0.0972238374602943,0.6258990323940646,0.15647475809851616
2021-06-14,AAPL,-0.09821145064424135,0.6624488313823763,0.16561220784559408
2021-06-15,AAPL,-0.09534823362060599,0.6928063215542581,0.17320158038856454
2021-06-16,AAPL,-0.09501975687647868,0.6747273490018126,0.16868183725045316
2021-06-17,AAPL,-0.09443644356317535,0.6612294513362171,0.16530736283405428
2021-06-18,AAPL,-0.09464692127137633,0.6345273158730762,0.15863182896826905
2021-06-21,AAPL,-0.09515735180394205,0.5996256178275495,0.14990640445688738
2021-06-22,AAPL,-0.10056945645567883,0.47128235676977154,0.11782058919244288
2021-06-23,AAPL,-0.09990064422961997,0.4588706636196339,0.11471766590490848
2021-06-24,AAPL,-0.09945922478028753,0.44250195167503836,0.11062548791875959
2021-06-25,AAPL,-0.09998191332652966,0.405456492299619,0.10136412307490475
2021-06-28,AAPL,-0.09994633314257627,0.37865219247423176,0.09466304811855794
2021-06-29,AAPL,-0.10012208489099103,0.3457985602512149,0.08644964006280373
2021-06-30,AAPL,-0.09926638952867563,0.33588221313613936,0.08397055328403484
2021-07-01,AAPL,-0.09958123330060248,0.2976690983667106,0.07441727459167766
2021-07-02,AAPL,-0.09722729850665651,0.34710945523446257,0.08677736380861564
2021-07-06,AAPL,-0.09741650999269758,0.3877568999708219,0.09693922499270548
2021-07-07,AAPL,-0.09494037163986038,0.5033298461483423,0.12583246153708558
2021-07-08,AAPL,-0.08926748044887549,0.8398866692383502,0.20997166730958755
2021-07-09,AAPL,-0.08632068212270752,1.037646562042518,0.2594116405106295
2021-07-12,AAPL,-0.08888881209403282,0.8943113895364041,0.22357784738410102
2021-07-13,AAPL,-0.08213476670062124,1.5822623686333428,0.3955655921583357
2021-07-14,AAPL,-0.03857777111593459,4.6488716678419255,1.0
2021-07-15,AAPL,-0.025768129649685296,4.626386346868652,1.0
2021-07-16,AAPL,-0.03870733696473469,3.34371552584668,0.83592888146167
2021-07-19,AAPL,-0.09308125134766408,0.07829295163354456,0.01957323790838614
2021-07-20,AAPL,-0.08476858906166819,0.5531456917418148,0.1382864229354537
2021-07-21,AAPL,-0.08345099876128241,0.6082371911277634,0.15205929778194086
2021-07-22,AAPL,-0.08074170951255999,0.7539332057856412,0.1884833014464103
2021-07-23,AAPL,-0.05627884922398293,2.2288557611123623,0.5572139402780906
2021-07-26,AAPL,-0.05361768433644864,2.303743616135399,0.5759359040338498
2021-07-27,AAPL,-0.06295589390570859,1.6590929574396598,0.41477323935991495
2021-07-28,AAPL,-0.08044435178849177,0.5340785904962231,0.13351964762405577
2021-07-29,AAPL,-0.08674049270974175,0.12282824801563581,0.030707062003908953
2021-07-30,AAPL,-0.08420461690863076,0.2736946272091571,0.06842365680228928
2021-08-02,AAPL,-0.0845919713432775,0.23532828490602406,0.058832071226506015
2021-08-03,AAPL,-0.07967595223993196,0.5309716975257671,0.13274292438144178
2021-08-04,AAPL,-0.08637122127667629,0.09435155435621705,0.02358788858905426
2021-08-05,AAPL,-0.08239340125908337,0.3369446420665006,0.08423616051662515
2021-08-06,AAPL,-0.07991147884761013,0.4841196117018933,0.12102990292547333
2021-08-09,AAPL,-0.0800162713087449,0.4750980985051678,0.11877452462629196
2021-08-10,AAPL,-0.08127084975897633,0.38167403879391565,0.09541850969847891
2021-08-11,AAPL,-0.08263839839471963,0.2827938699955082,0.07069846749887705
2021-08-12,AAPL,-0.06900921129663527,1.1166771840365153,0.2791692960091288
2021-08-13,AAPL,-0.060424047860794854,1.5916617417410126,0.39791543543525315
2021-08-16,AAPL,-0.02616392913261458,3.294768198421351,0.8236920496053377
2021-08-17,AAPL,0.0014993140891930755,4.0397771170880645,1.0
2021-08-18,AAPL,-0.09422927844351028,-0.5155543916077915,-0.12888859790194787
2021-08-19,AAPL,-0.09378841288276618,-0.49417504634481635,-0.12354376158620409
2021-08-20,AAPL,-0.09161240871341576,-0.39203582584174945,-0.09800895646043736
2021-08-23,AAPL,-0.08686783535973183,-0.1712193931133062,-0.04280484827832655
2021-08-24,AAPL,-0.08375837262331964,-0.030411878960454563,-0.007602969740113641
2021-08-25,AAPL,-0.07904073275997768,0.18333955822661904,0.04583488955665476
2021-08-26,AAPL,-0.0809085093070344,0.08330475254135031,0.020826188135337577
2021-08-27,AAPL,-0.07837749002842531,0.1925419371471824,0.0481354842867956
2021-08-30,AAPL,-0.05029830396516711,1.4831065026362946,0.37077662565907366
2021-08-31,AAPL,-0.033903482062059814,2.1293439116798285,0.5323359779199571
2021-09-01,AAPL,-0.06722946674881013,0.5947445487949261,0.14868613719873153
2021-09-02,AAPL,-0.3199596661420916,-6.220202582418682,-1.0
2021-09-03,AAPL,-0.30813509823494084,-4.625105600247846,-1.0
2021-09-07,AAPL,-0.32683603177047216,-4.143889200780148,-1.0
2021-09-08,AAPL,-0.33891388877957335,-3.7355106533889293,-0.9338776633472323
2021-09-09,AAPL,-0.055363984237325185,0.6019815877558533,0.15049539693896333
2021-09-10,AAPL,-0.052464137053031705,0.6332795854384669,0.1583198963596167
2021-09-13,AAPL,-0.057630839246308914,0.5438057352788128,0.1359514338197032
2021-09-14,AAPL,-0.05399992290241829,0.5869497653863531,0.14673744134658828
2021-09-15,AAPL,-0.059266401664388214,0.49701596138606197,0.12425399034651549
2021-09-16,AAPL,-0.05925544847569178,0.48584552641770934,0.12146138160442733
2021-09-17,AAPL,-0.059092081480769436,0.4771733027832108,0.1192933256958027
2021-09-20,AAPL,-0.05692501638686853,0.4981478175312716,0.1245369543828179
2021-09-21,AAPL,-0.058067905300288186,0.46965380277859975,0.11741345069464994
2021-09-22,AAPL,-0.058731144679730625,0.44870418347504515,0.11217604586876129
2021-09-23,AAPL,-0.060561007325231064,0.4109012395998553,0.10272530989996383
2021-09-24,AAPL,-0.060976295498706125,0.39469680954090547,0.09867420238522637
2021-09-27,AAPL,-0.057785932697575544,0.43141792667782997,0.10785448166945749
2021-09-28,AAPL,-0.056862934124419076,0.43453953769653214,0.10863488442413304
2021-09-29,AAPL,-0.05763078720195275,0.41269642110129506,0.10317410527532377
2021-09-30,AAPL,-0.05985309553747355,0.3705124894873018,0.09262812237182545
2021-10-01,AAPL,-0.058846371130504456,0.37749805599615927,0.09437451399903982
2021-10-04,AAPL,-0.06046161162362134,0.34673061750322026,0.08668265437580507
2021-10-05,AAPL,-0.059571585203167916,0.3523297767297276,0.0880824441824319
2021-10-06,AAPL,-0.0625493805557997,0.3030845346313534,0.07577113365783834
2021-10-07,AAPL,-0.05740220275535779,0.3849629110886697,0.09624072777216743
2021-10-08,AAPL,-0.05826517054517302,0.3821247601460393,0.09553119003650982
2021-10-11,AAPL,-0.05845955983715796,0.3851579607550859,0.09628949018877148
2021-10-12,AAPL,-0.05709693018276133,0.39610356150173,0.0990258903754325
2021-10-13,AAPL,-0.057657398700178296,0.380491138036442,0.0951227845091105
2021-10-14,AAPL,-0.0572387049986582,0.37974689025590136,0.09493672256397534
2021-10-15,AAPL,-0.0560564214297592,0.39073309683015806,0.09768327420753951
2021-10-18,AAPL,-0.054439332881543845,0.41428876284917915,0.10357219071229479
2021-10-19,AAPL,-0.055567465147712554,0.39805106155119085,0.09951276538779771
2021-10-20,AAPL,-0.05468798891660283,0.4088025632433187,0.10220064081082968
2021-10-21,AAPL,-0.0529584312870103,0.42705938193579673,0.10676484548394918
2021-10-22,AAPL,-0.04022149216299965,0.6029752288352526,0.15074380720881314
2021-10-25,AAPL,-0.05524335185162115,0.3728045415287102,0.09320113538217754
2021-10-26,AAPL,-0.055927204072897384,0.3552380389523243,0.08880950973808108
2021-10-27,AAPL,-0.05689911786296819,0.3349329178640018,0.08373322946600045
2021-10-28,AAPL,-0.045131604307105146,0.49756147422302527,0.12439036855575632
2021-10-29,AAPL,-0.04265895147881356,0.5230204462341637,0.13075511155854092
2021-11-01,AAPL,-0.04135103581963251,0.5315068119880325,0.13287670299700813
2021-11-02,AAPL,-0.04089429044088855,0.5273792314071107,0.13184480785177768
2021-11-03,AAPL,-0.040379286231841914,0.5237181968418121,0.13092954921045302
2021-11-04,AAPL,-0.03463585048634093,0.5941206666740397,0.14853016666850993
2021-11-05,AAPL,-0.2712390622437003,-2.62901784774057,-0.6572544619351425
2021-11-08,AAPL,-0.03174667386690425,0.6347780276506978,0.15869450691267445
2021-11-09,AAPL,-0.2436734201751555,-2.1247303281062715,-0.5311825820265679
2021-11-10,AAPL,-0.216230994259131,-1.6912449905159015,-0.4228112476289754
2021-11-11,AAPL,-0.03541160169730674,0.6348814879315673,0.15872037198289182
2021-11-12,AAPL,-0.18577803006439483,-1.2677040125596235,-0.3169260031399059
2021-11-15,AAPL,-0.036187010001084416,0.6219321684095358,0.15548304210238395
2021-11-16,AAPL,-0.036263991123192764,0.6083125405506841,0.15207813513767102
2021-11-17,AAPL,-0.2215667989675487,-1.6640447088318666,-0.41601117720796665
2021-11-18,AAPL,-0.03264713430981992,0.6546525999047889,0.16366314997619721
2021-11-19,AAPL,-0.02957596967835086,0.6791924529624638,0.16979811324061594
2021-11-22,AAPL,-0.33721418648462637,-2.8191552622935063,-0.7047888155733766
2021-11-23,AAPL,-0.35071338222597737,-2.7271046584608416,-0.6817761646152104
2021-11-24,AAPL,-0.11632325218677064,-0.21961397470078312,-0.05490349367519578
2021-11-26,AAPL,-0.034376626101886396,0.6472666543357469,0.16181666358393673
2021-11-29,AAPL,-0.03738314636335803,0.5934541833335696,0.1483635458333924
2021-11-30,AAPL,-0.03374593342269226,0.6132062161895565,0.15330155404738913
2021-12-01,AAPL,-0.033509808622976735,0.5997765451094954,0.14994413627737385
2021-12-02,AAPL,-0.032843537354111677,0.599626363626633,0.14990659090665825
2021-12-03,AAPL,-0.030147277757558242,0.6295886992889178,0.15739717482222945
2021-12-06,AAPL,-0.031139970613387257,0.6094551525497024,0.1523637881374256
2021-12-07,AAPL,-0.03134516173332658,0.5989907796194476,0.1497476949048619
2021-12-08,AAPL,-0.025672075750189705,0.6687102086767337,0.16717755216918342
2021-12-09,AAPL,-0.02438703565164681,0.6759704052472231,0.16899260131180577
2021-12-10,AAPL,-0.04213708530061587,0.4280009560185435,0.10700023900463587
2021-12-13,AAPL,-0.04006996146553192,0.4513362399597206,0.11283405998993015
2021-12-14,AAPL,-0.0406510071290728,0.43912769484662123,0.10978192371165531
2021-12-15,AAPL,-0.04135023402393673,0.4252486429504046,0.10631216073760115
2021-12-16,AAPL,-0.0411555575683144,0.4233812238506089,0.10584530596265222
2021-12-17,AAPL,-0.04212226733193315,0.4055256295747988,0.1013814073936997
2021-12-20,AAPL,-0.04580194603974942,0.35167134407845346,0.08791783601961337
2021-12-21,AAPL,-0.046829299091997144,0.3349893176903658,0.08374732942259144
2021-12-22,AAPL,-0.046545751298522536,0.3362926287628917,0.08407315719072292
2021-12-23,AAPL,-0.04435216750012608,0.3627845483615068,0.0906961370903767
2021-12-27,AAPL,-0.04267148904357865,0.3813101762254785,0.09532754405636963
2021-12-28,AAPL,-0.042760910802644055,0.3760878939123,0.094021973478075
2021-12-29,AAPL,-0.04264365978520066,0.37326407719532007,0.09331601929883002
2021-12-30,AAPL,-0.04342469599138624,0.3587180806032122,0.08967952015080305
2021-12-31,AAPL,-0.04460846692507852,0.3383648848640757,0.08459122121601892
2022-01-03,AAPL,-0.04341842819864711,0.35100179695133554,0.08775044923783389
2022-01-04,AAPL,-0.045581419685700834,0.3187370947042091,0.07968427367605227
2022-01-05,AAPL,-0.042727460865015304,0.3533780282695393,0.08834450706738482
2022-01-06,AAPL,-0.046150742185905064,0.3046106948080964,0.0761526737020241
2022-01-07,AAPL,-0.04563183546484564,0.3087058076181471,0.07717645190453677
2022-01-10,AAPL,-0.04726585088776468,0.28433401368618877,0.07108350342154719
2022-01-11,AAPL,-0.04891173321500657,0.26049950848416814,0.06512487712104204
2022-01-12,AAPL,-0.04941745321438911,0.25250943311378027,0.06312735827844507
2022-01-13,AAPL,-0.04868856626202009,0.26067987054303293,0.06516996763575823
2022-01-14,AAPL,-0.05032819841524016,0.23761665091102332,0.05940416272775583
2022-01-17,AAPL,-0.048253127122742864,0.264380748032001,0.06609518700800025
2022-01-18,AAPL,-0.04785187225166422,0.2716317336102339,0.06790793340255848
2022-01-19,AAPL,-0.04976702071108887,0.2445982694760597,0.061149567369014925
2022-01-20,AAPL,-0.04943037418113051,0.24759211443224713,0.06189802860806178
2022-01-21,AAPL,-0.04900614605319108,0.2514339356884791,0.06285848392211978
2022-01-24,AAPL,-0.05034458674620923,0.23470120778327316,0.05867530194581829
2022-01-25,AAPL,-0.0477562107003607,0.2707095091800257,0.06767737729500642
2022-01-26,AAPL,-0.04876238157525563,0.2589827038397738,0.06474567595994345
2022-01-27,AAPL,-0.04733385437975546,0.2797652131443518,0.06994130328608796
2022-01-28,AAPL,-0.05242563647504893,0.214145185415853,0.05353629635396325
2022-01-31,AAPL,-0.054774493462276516,0.18731795668499357,0.04682948917124839
2022-02-01,AAPL,-0.05722001787404407,0.11381039644032596,0.02845259911008149
2022-02-02,AAPL,-0.05504334202283314,0.15112444702053796,0.03778111175513449
2022-02-03,AAPL,-0.05422662271080102,0.12459729941800955,0.031149324854502388
2022-02-04,AAPL,-0.053373357495751284,0.10097419835593935,0.025243549588984837
2022-02-07,AAPL,-0.05918261183757733,0.013456379293701649,0.0033640948234254123
2022-02-08,AAPL,-0.057284432165313565,0.00987490883324873,0.0024687272083121826
2022-02-09,AAPL,-0.05636651661130205,0.03098668865130449,0.007746672162826123
2022-02-10,AAPL,-0.060959829544757725,-0.039409606878582755,-0.009852401719645689
2022-02-11,AAPL,-0.06108484005237318,-0.09279137140033321,-0.023197842850083302
2022-02-14,AAPL,-0.058475907803167325,-0.03797406458403479,-0.009493516146008697
2022-02-15,AAPL,-0.058376366702615146,-0.027550444128954688,-0.006887611032238672
2022-02-16,AAPL,-0.05876339704970012,-0.1591906076249482,-0.03979765190623705
2022-02-17,AAPL,-0.05576108265388705,-0.6740280671949973,-0.16850701679874933
2022-02-18,AAPL,-0.05708514956551844,-1.2238274193269547,-0.3059568548317387
2022-02-21,AAPL,-0.05381073955413651,-0.8234418208644434,-0.20586045521611085
2022-02-22,AAPL,-0.053614749415256645,-0.7734755398061154,-0.19336888495152885
2022-02-23,AAPL,-0.05355852719595545,-0.7403078102062469,-0.18507695255156173
2022-02-24,AAPL,-0.053834129235466745,-0.7461930762473802,-0.18654826906184505
2022-02-25,AAPL,-0.058665477311724716,-1.2872825672433372,-0.3218206418108343
2022-02-28,AAPL,-0.05959565812651098,-1.374578344871896,-0.343644586217974
2022-03-01,AAPL,-0.05662765818632604,-0.9864593829520732,-0.2466148457380183
2022-03-02,AAPL,-0.055777157469802184,-0.8585135848816862,-0.21462839622042154
2022-03-03,AAPL,-0.058382807155129876,-1.2278684816356351,-0.3069671204089088
2022-03-04,AAPL,-0.05716673573612625,-1.1000732179248955,-0.2750183044812239
2022-03-07,AAPL,-0.051639118528364,-0.17572150648547538,-0.043930376621368845
2022-03-08,AAPL,-0.05449093835950149,-0.622694928590016,-0.155673732147504
2022-03-09,AAPL,-0.055872610274738006,-0.8306580881588648,-0.2076645220397162
2022-03-10,AAPL,-0.055963699386903744,-0.8198489022704915,-0.20496222556762286
2022-03-11,AAPL,-0.05536090284199799,-0.6883358401434619,-0.17208396003586549
2022-03-14,AAPL,-0.06013261211433412,-1.5051945864675549,-0.3762986466168887
2022-03-15,AAPL,-0.06169193735514512,-1.7138520033957731,-0.4284630008489433
2022-03-16,AAPL,-0.06066425120370534,-1.4719674630725903,-0.3679918657681476
2022-03-17,AAPL,-0.06075846751388457,-1.4339428415486668,-0.3584857103871667
2022-03-18,AAPL,-0.05794098049779741,-0.9099777581818795,-0.22749443954546988
2022-03-21,AAPL,-0.05961480866936822,-1.1762165072145492,-0.2940541268036373
2022-03-22,AAPL,-0.06017292469815309,-1.245924764846777,-0.31148119121169426
2022-03-23,AAPL,-0.05968787773461861,-1.1310538598003448,-0.2827634649500862
2022-03-24,AAPL,-0.05481028525564455,-0.18489063456537522,-0.046222658641343804
2022-03-25,AAPL,-0.059767978194462175,-1.117920446435188,-0.279480111608797
2022-03-28,AAPL,-0.06485995244259134,-2.0578800442971854,-0.5144700110742964
2022-03-29,AAPL,-0.06522067975485446,-2.0440670311824243,-0.5110167577956061
2022-03-30,AAPL,-0.06298098234126642,-1.583473964532869,-0.39586849113321726
2022-03-31,AAPL,-0.06288153542483899,-1.5204775919795999,-0.38011939799489997
2022-04-01,AAPL,-0.06591747065592009,-2.063922187695249,-0.5159805469238122
2022-04-04,AAPL,-0.0661338161922901,-2.0229794008228277,-0.5057448502057069
2022-04-05,AAPL,-0.06271679403053103,-1.2947478604253635,-0.3236869651063409
2022-04-06,AAPL,-0.06741389707127161,-2.1297691680154514,-0.5324422920038628
2022-04-07,AAPL,-0.06452243023602502,-1.5105562348226342,-0.37763905870565856
2022-04-08,AAPL,-0.05811506620072058,-0.22529247407791614,-0.056323118519479035
2022-04-11,AAPL,-0.06568478337552565,-1.6835057779856284,-0.4208764444964071
2022-04-12,AAPL,-0.06937699893462823,-2.3122787157565563,-0.5780696789391391
2022-04-13,AAPL,-0.06670042867584774,-1.7208094380695116,-0.4302023595173779
2022-04-14,AAPL,-0.06742011857605082,-1.795621242769172,-0.448905310692293
2022-04-15,AAPL,-0.06815422389555881,-1.8719522794777348,-0.4679880698694337
2022-04-18,AAPL,-0.06828148880263797,-1.825428356171952,-0.456357089042988
2022-04-19,AAPL,-0.0629152793989663,-0.7665549111393832,-0.1916387277848458
2022-04-20,AAPL,-0.06599720929712236,-1.3564078085807845,-0.3391019521451961
2022-04-21,AAPL,-0.06636219847850344,-1.4188214883248305,-0.3547053720812076
2022-04-22,AAPL,-0.063364357645074,-0.7541951594059942,-0.18854878985149856
2022-04-25,AAPL,-0.07083700195687401,-2.234095903009999,-0.5585239757524998
2022-04-26,AAPL,-0.06796083091041712,-1.5666798478497248,-0.3916699619624312
2022-04-27,AAPL,-0.07007714010541899,-1.906712670651439,-0.47667816766285975
2022-04-28,AAPL,-0.07035243725681957,-1.8756707357525093,-0.4689176839381273
2022-04-29,AAPL,-0.07521558518348906,-2.641473509075553,-0.6603683772688882
2022-05-02,AAPL,-0.07155500386609837,-1.8569887469137263,-0.46424718672843157
2022-05-03,AAPL,-0.07063238461716763,-1.6177291991241067,-0.4044322997810267
2022-05-04,AAPL,-0.07222125637881431,-1.8164667472624407,-0.4541166868156102
2022-05-05,AAPL,-0.07048272756601612,-1.4555955320246965,-0.3638988830061741
2022-05-06,AAPL,-0.06963583632896848,-1.267051219667036,-0.316762804916759
2022-05-09,AAPL,-0.07352507757142682,-1.8377500757961236,-0.4594375189490309
2022-05-10,AAPL,-0.07103487108658463,-1.3721463061697414,-0.34303657654243536
2022-05-12,AAPL,-0.08074779644152597,-2.721839485082239,-0.6804598712705597
2022-05-13,AAPL,-0.08243164215101445,-2.746036169902778,-0.6865090424756946
2022-05-16,AAPL,-0.08390072778008659,-2.7230057640803182,-0.6807514410200796
2022-05-17,AAPL,-0.08444999554870643,-2.6065472577708735,-0.6516368144427184
2022-05-18,AAPL,-0.08636016850614472,-2.6553256899436377,-0.6638314224859094
2022-05-19,AAPL,-0.08908330824982215,-2.768625144343496,-0.692156286085874
2022-05-20,AAPL,-0.0865032729230569,-2.3247535982643406,-0.5811883995660851
2022-05-23,AAPL,-0.0826939106289128,-1.8035488870477507,-0.4508872217619377
2022-05-24,AAPL,-0.09230732035693869,-2.6519117545112953,-0.6629779386278238
2022-05-25,AAPL,-0.08925984663109794,-2.200583698707575,-0.5501459246768937
2022-05-26,AAPL,-0.0856362240291097,-1.7558144379953433,-0.43895360949883583
2022-05-27,AAPL,-0.08496510660992082,-1.619912289412594,-0.4049780723531485
2022-05-30,AAPL,-0.08394119067487843,-1.4633825496709698,-0.36584563741774245
2022-05-31,AAPL,-0.07763401004094786,-0.8196130184231702,-0.20490325460579256
2022-06-01,AAPL,-0.07764772430595826,-0.7935411939687631,-0.19838529849219078
2022-06-02,AAPL,-0.0767651861077302,-0.6780229492420113,-0.16950573731050284
2022-06-03,AAPL,-0.08075620581288642,-1.0545329926470097,-0.26363324816175243
2022-06-06,AAPL,-0.07879038489308242,-0.8236200958057546,-0.20590502395143864
2022-06-07,AAPL,-0.07916857249396446,-0.8344174551503716,-0.2086043637875929
2022-06-08,AAPL,-0.08368212731045716,-1.2665299712689762,-0.31663249281724404
2022-06-09,AAPL,-0.08545157265387388,-1.4013969851203714,-0.35034924628009284
2022-06-10,AAPL,-0.08341053648908295,-1.1491211127321725,-0.28728027818304314
2022-06-13,AAPL,-0.09098934965908471,-1.8649942702090525,-0.4662485675522631
2022-06-14,AAPL,-0.10140787981967236,-2.7271934022494255,-0.6817983505623564
2022-06-15,AAPL,-0.10145149831430268,-2.549284578842465,-0.6373211447106163
2022-06-16,AAPL,-0.09284095192320975,-1.6732782849942065,-0.4183195712485516
2022-06-20,AAPL,-0.1018584116723864,-2.39245670114694,-0.598114175286735
2022-06-21,AAPL,-0.09982304135425683,-2.100825121915515,-0.5252062804788787
2022-06-22,AAPL,-0.07699069799483052,-0.037381764768198586,-0.009345441192049646
2022-06-23,AAPL,-0.09008747137612388,-1.1806823612402806,-0.29517059031007015
2022-06-27,AAPL,-0.09380810702827086,-1.462703994512354,-0.3656759986280885
2022-06-28,AAPL,-0.09399221700288471,-1.428630854960948,-0.357157713740237
2022-06-29,AAPL,-0.08580403316885192,-0.670628947743898,-0.1676572369359745
2022-06-30,AAPL,-0.1055324266310947,-2.300386822678881,-0.5750967056697203
2022-07-01,AAPL,-0.10380236011036836,-2.0494122648061817,-0.5123530662015454
2022-07-04,AAPL,-0.10150634057786345,-1.7730344948194647,-0.4432586237048662
2022-07-05,AAPL,-0.09564977041430825,-1.2428792105715667,-0.3107198026428917
2022-07-06,AAPL,-0.09381108743685468,-1.0626703910102544,-0.2656675977525636
2022-07-07,AAPL,-0.08360700959048238,-0.1675040471733844,-0.0418760117933461
2022-07-08,AAPL,-0.07761160196476087,0.3680999143248988,0.0920249785812247
2022-07-11,AAPL,-0.07803412052033495,0.35263269798448427,0.08815817449612107
2022-07-12,AAPL,-0.07596428040183256,0.5557903913579191,0.13894759783947977
2022-07-13,AAPL,-0.07717437510446808,0.46604719369258296,0.11651179842314574
2022-07-14,AAPL,-0.07946900177097316,0.2779682942272441,0.06949207355681103
2022-07-15,AAPL,-0.07946340019257317,0.31256638717855245,0.07814159679463811
2022-07-18,AAPL,-0.08180357771529778,0.11817045212437943,0.029542613031094858
2022-07-19,AAPL,-0.0818293010344136,0.14392517611670635,0.03598129402917659
2022-07-20,AAPL,-0.08029027975219048,0.33579395076042295,0.08394848769010574
2022-07-21,AAPL,-0.07794587876666784,0.5955917426453361,0.14889793566133402
2022-07-22,AAPL,-0.07643677984417581,0.7811083603133783,0.19527709007834457
2022-07-25,AAPL,-0.07305201153256363,1.1523715455025803,0.28809288637564506
2022-07-26,AAPL,-0.07686229539685265,0.7680769047271556,0.1920192261817889
2022-07-27,AAPL,-0.07972391359167973,0.47012530855173423,0.11753132713793356
2022-07-28,AAPL,-0.07754444080655633,0.7258821211487261,0.18147053028718152
2022-07-29,AAPL,-0.07740868004500231,0.7640522957154717,0.19101307392886793
2022-08-01,AAPL,-0.07621264518657869,0.9124498585022294,0.22811246462555734
2022-08-02,AAPL,-0.07599034530156969,0.9604324127069999,0.24010810317674997
2022-08-03,AAPL,-0.07601866823651161,0.9855573522421245,0.24638933806053112
2022-08-04,AAPL,-0.07883046873589404,0.6771859334771705,0.16929648336929262
2022-08-05,AAPL,-0.07785388851286615,0.8180305346623594,0.20450763366558986
2022-08-08,AAPL,-0.07960205725023091,0.6071637409575102,0.15179093523937756
2022-08-09,AAPL,-0.07882333613992372,0.6900786919507708,0.1725196729876927
