date,spot,filtered_variance,predicted_variance,forecast_average_variance,forecast_volatility,loglikelihood,rv_proxy,mu,kappa,theta,xi,rho,ticker
2020-07-23,371.38,0.07190058939171579,0.06085880717728287,0.08617678610378433,0.29355882903395075,1.9172790362645578,0.15777377318332841,0.36958936841889223,5.0,0.1298386385057938,0.7897026971817159,-0.01,AAPL
2020-07-24,370.46,0.0817166778750275,0.07272167087648995,0.09302385075053027,0.30499811597865695,3.0825147502888326,0.1577085879590177,0.3695429715713311,5.0,0.127605337902277,0.7908148291942805,-0.01,AAPL
2020-07-27,379.22,0.09075575731258437,0.08200770471739816,0.09874991389315127,0.31424499024352204,2.804959692437469,0.16713121111850773,0.47462210109305786,5.0,0.12319898052755815,0.7917246284426213,-0.01,AAPL
2020-07-28,373.13,0.09947255188037452,0.09067780015902827,0.10426592655854945,0.32290234833235487,2.840260650787452,0.16928461212420798,0.3837381661452064,5.0,0.1189258266654932,0.7922339560212879,-0.01,AAPL
2020-07-29,380.27,0.11140636174732543,0.09985719910764601,0.11325919183019367,0.336540030056149,2.741769523578612,0.20404073312278134,0.3801866970691482,5.0,0.1189258266654932,0.7922579483075265,-0.01,AAPL
2020-07-30,384.88,0.10607362362740072,0.11143690003154916,0.10905262885520181,0.3302311748687604,2.8602289123860722,0.06702967700766438,0.40702198414545865,5.0,0.11816352086547446,0.7923027642272598,-0.01,AAPL
2020-07-31,425.5,0.15113438459461756,0.10688257626679842,0.1438709011443262,0.3793031783999789,-1.2918215527352235,0.4751487991830969,0.5,5.0,0.12165650127808153,0.7889819973818999,-0.01,AAPL
2020-08-03,435.75,0.19203796316918667,0.15140115068061277,0.17616147359021858,0.41971594393139106,1.5878016993811614,0.47492200643981564,0.5,5.0,0.127605337902277,0.7844250701346485,-0.01,AAPL
2020-08-04,438.81,0.21582541272598746,0.19103334015380824,0.19493109155071925,0.44151001296767806,2.333457468846899,0.37352695728489066,0.5,5.0,0.13102858406961043,0.7803040576243699,-0.01,AAPL
2020-08-05,440.25,0.2437472888379956,0.21414489132439485,0.21664627077005674,0.46545275890261595,2.1581911071927755,0.41253211668125744,0.5,5.0,0.13376140481509008,0.7757914143815314,-0.01,AAPL
2020-08-06,455.88,0.2647617026564395,0.24115568948036525,0.23262219429851708,0.4823092309903648,2.122884108816428,0.3892034315779194,0.5,5.0,0.13432777467830495,0.7724480747180004,-0.01,AAPL
2020-08-07,444.41,0.23957605274503357,0.261625329090748,0.21374330194486377,0.4623238063791046,2.1843382806124616,0.13321996528347851,0.5,5.0,0.13473726305907163,0.768736146587998,-0.01,AAPL
2020-08-10,450.91,0.21561231256290359,0.2374417242826894,0.195983523783185,0.442700264042371,2.2398436650925704,0.11989234970099011,0.5,5.0,0.13595147912763667,0.7659596554216044,-0.01,AAPL
2020-08-11,437.51,0.20972239340945323,0.21417482793913223,0.19196262149403004,0.43813539173870675,2.309208524059223,0.188770594703784,0.5,5.0,0.13764671679589394,0.7630837016956215,-0.01,AAPL
2020-08-12,452.24,0.21557025848045494,0.2085174044186715,0.1968771562035403,0.4437084134919466,2.339503424223652,0.24818748259270268,0.5,5.0,0.139706784499405,0.7604498625973042,-0.01,AAPL
2020-08-13,460.03,0.21088967253691654,0.21400392056966666,0.1933498877547993,0.4397156896845953,2.4752380708584822,0.19794914080617398,0.5,5.0,0.139706784499405,0.758615746337107,-0.01,AAPL
2020-08-14,459.78,0.1971690569573485,0.20923522945668083,0.18250248378305245,0.42720309430416403,2.456211451573437,0.14352829159305336,0.5,5.0,0.13764671679589394,0.7597685858486848,-0.01,AAPL
2020-08-17,458.43,0.1859128204241738,0.1957823775446741,0.17358584054806525,0.4166363408874282,2.479054262133826,0.14190947610801438,0.5,5.0,0.13588540906982688,0.7636485333460142,-0.01,AAPL
2020-08-18,462.08,0.1608545478047659,0.18469709748023888,0.15431823122040664,0.3928335922759237,2.3662553102355153,0.05436543912783769,0.5,5.0,0.13432777467830495,0.7676130854304385,-0.01,AAPL
2020-08-19,462.82,0.1342173361414093,0.16009868299443042,0.13410499260549025,0.36620348524487073,2.3643019638742686,0.016324628824097333,0.5,5.0,0.13376140481509008,0.7718573461186898,-0.01,AAPL
2020-08-20,473.1,0.114460291996546,0.1336525230872212,0.11854279391773341,0.3443004413557052,2.451890690151818,0.025202746293706977,0.5,5.0,0.13102858406961043,0.7764757747850353,-0.01,AAPL
2020-08-21,497.48,0.11384667180051183,0.1141620943453745,0.11723686920563539,0.3423986991880013,2.2040953743009033,0.11588974668564733,0.5,5.0,0.127605337902277,0.7807355098422585,-0.01,AAPL
2020-08-24,503.68,0.10997017651350545,0.11361018721436267,0.11366656199725036,0.33714471966390097,2.7932560467970826,0.0916128794176318,0.5,5.0,0.12497146628424209,0.7850855391405248,-0.01,AAPL
2020-08-25,499.3,0.11276382068567546,0.10974949749652296,0.11506051102636616,0.33920570606398437,2.8012022222427926,0.1284883184444788,0.5,5.0,0.12208463353538056,0.7896546530651856,-0.01,AAPL
2020-08-26,506.19,0.11277990074878534,0.11263065914681647,0.1147516782604875,0.3387501708641451,2.8135446850821633,0.1146825861243908,0.5,5.0,0.12078209801596501,0.794329169830182,-0.01,AAPL
2020-08-27,500.04,0.1192380257166226,0.11267230731755262,0.11920969647343799,0.345267572287694,2.768412880418239,0.15614200877170167,0.5,5.0,0.11912305524401715,0.7972052515895565,-0.01,AAPL
2020-08-28,499.23,0.10719154569218563,0.11917469396576053,0.10972569992784169,0.33124869800173057,2.7636244970878736,0.03572765081255419,0.5,5.0,0.11747607423499917,0.7916897367985442,-0.01,AAPL
2020-08-31,128.76,1.5149198789783918,0.0068912428998828545,1.1705834203707337,1.081935035189606,-9770.651305312618,5.0,-0.5,5.0,0.11747607423499917,3.0,-0.95,AAPL
2020-09-01,134.22,1.5575798841324473,1.4871928193606436,1.2027318077773912,1.0966913001284324,-146.61613771290504,5.0,-0.5,5.0,0.11747607423499917,3.0,-0.95,AAPL
2020-09-02,131.22,2.7588328617893105,1.5290063960128464,2.1079906318130126,1.4518920868346286,-94.48532774023657,5.0,-0.5,5.0,0.11747607423499917,3.0,-0.95,AAPL
2020-09-03,120.94,3.873258065566454,2.706424994394183,2.947816437210624,1.7169206263571488,-28.233067343361167,5.0,-0.5,5.0,0.11747607423499956,3.0,-0.95,AAPL
2020-09-04,120.9,4.480060572435762,3.798738577403128,3.4051000685584976,1.8452913234929864,-7.08259208665002,5.0,-0.5,5.0,0.11747607423499917,3.0,-0.95,AAPL
2020-09-08,112.83,2.018781784905686,4.393501358805224,1.5502914793058276,1.2451070152022385,-66.79116166310449,0.6410325723926824,-0.5,5.0,0.11747607423499956,3.0,-0.95,AAPL
2020-09-09,117.24,1.0145711382784928,1.9810574654839002,0.7935228668999744,0.8907990047704221,-5.7221604477847094,0.614242912829376,-0.5,5.0,0.11747607423499976,3.0,-0.95,AAPL
2020-09-10,113.71,0.8099894562883605,0.996771633712342,0.6393510344031574,0.7995942936284359,-0.07485620043368701,0.6129783462452267,-0.5,5.0,0.11747607423499995,3.0,-0.95,AAPL
2020-09-11,112.0,0.6232587075431375,0.7962491122598294,0.49863158465817814,0.7061385024612227,0.24730925006856985,0.3923072286887694,-0.5,5.0,0.11747607423499976,3.0,-0.95,AAPL
2020-09-14,115.35,0.5104972202066227,0.6132233364041895,0.4136550365693045,0.6431601951064015,1.620621085988457,0.4935071083705096,-0.5,5.0,0.11747607423499956,3.0,-0.95,AAPL
2020-09-15,115.54,0.30913255120163124,0.45564860352897085,0.26190753054326676,0.5117690206951441,1.4744486140121917,0.21375271600852166,-0.5,5.0,0.11747607423499967,3.0,-0.7043017160232034,AAPL
2020-09-16,112.13,0.24532547376770913,0.30534942317171954,0.21382280487985889,0.46240978025973767,1.5246454101763076,0.15975700609390267,-0.5,5.0,0.11747607423499976,3.0,-0.704538894407345,AAPL
2020-09-17,110.32,0.19826996024503124,0.24280312055634568,0.17836198219867705,0.4223292343642304,1.9155003586935044,0.13104070694420047,-0.5,5.0,0.11747607423499956,3.0,-0.7046279410914134,AAPL
2020-09-18,106.5,0.22106273933540646,0.19664273291709833,0.19553851768257133,0.44219737412446414,2.0190989003017945,0.17440879352288557,-0.5,5.0,0.11747607423499956,3.0,-0.704467264369383,AAPL
2020-09-21,110.08,0.1671941145513673,0.219214570686745,0.15494336509486628,0.3936284607277099,2.134702277206478,0.1929466583549432,-0.5,5.0,0.11747607423499967,3.0,-0.7058024741197113,AAPL
2020-09-22,111.81,0.17081731469740716,0.16620675959711662,0.15767379237742543,0.39708159410557603,2.184381429108916,0.22208065669579344,-0.5,5.0,0.11747607423499956,3.0,-0.7057437381266926,AAPL
2020-09-23,107.12,0.2592310215141246,0.1697605543959071,0.22430196292119448,0.47360528177079536,2.1500303351743986,0.2684655612588786,-0.5,5.0,0.1174760742349997,3.0,-0.705711629467422,AAPL
2020-09-24,108.22,0.2508595777263715,0.25641760198777774,0.21799328065381413,0.4668975055125205,2.4008317381975552,0.28002833828917967,-0.5,5.0,0.11747607423499959,3.0,-0.7056854365129576,AAPL
2020-09-25,112.28,0.20821089453177805,0.2482194694748614,0.18585342542472366,0.431107208736671,1.9637539750950497,0.25670415968413207,-0.5,5.0,0.11747607423499959,3.0,-0.7054148542976156,AAPL
2020-09-28,115.0,0.19070803147309426,0.2063603140268242,0.1726633467947695,0.4155277930473117,2.078767614476329,0.23503836165288877,-0.5,5.0,0.11747607423499967,3.0,-0.7058580323309027,AAPL
2020-09-30,115.62,0.19926465674644395,0.1892595436947886,0.17911158099417612,0.42321576175064196,2.2871942796569975,0.23148284860920454,-0.5,5.0,0.11747607423499967,3.0,-0.7058251833160173,AAPL
2020-10-01,116.79,0.11611419353407693,0.1976451946538873,0.11644976708344619,0.341247369342895,2.23104607159012,0.04221485077899274,-0.5,5.0,0.11747607423499959,3.0,-0.7057963285957715,AAPL
2020-10-02,113.02,0.17670219923706626,0.1161429101957765,0.16210861481453492,0.4026271411796961,2.2100452488023747,0.1738569506018384,-0.5,5.0,0.1174760742349997,3.0,-0.7056926015738212,AAPL
2020-10-05,116.55,0.12583488107579444,0.1755173989731702,0.12377523335616876,0.35181704528940716,2.3588829670049525,0.15417266971828092,-0.5,5.0,0.11747607423499959,3.0,-0.7054599522703155,AAPL
2020-10-06,113.16,0.18369134472638415,0.1256664859211014,0.16737560332099843,0.40911563563496134,2.3099132745314512,0.18724349069066468,-0.5,5.0,0.11747607423499959,3.0,-0.7055116363946101,AAPL
2020-10-07,115.05,0.16722888646623593,0.18237944126303773,0.15496956905302406,0.39366174446220203,2.5090771955539686,0.20567758301862024,-0.5,5.0,0.11747607423499959,3.0,-0.7056472844845183,AAPL
2020-10-08,114.97,0.17646557139403085,0.16624183136445936,0.16193029313966328,0.4024056325893852,2.4082060089098434,0.19652097521657552,-0.5,5.0,0.11747607423499959,3.0,-0.7056451201800488,AAPL
2020-10-09,116.97,0.1354147260051668,0.17528904412756674,0.130994561271695,0.36193170802196234,2.3935155062982525,0.13566794350746306,-0.5,5.0,0.11747607423499959,3.0,-0.7057780858146177,AAPL
2020-10-12,124.4,0.11596147897447644,0.1351128882743069,0.11633468208036322,0.3410787036453071,1.1801797340671127,0.27635050163796077,-0.5,5.0,0.11747607423499959,3.0,-0.7048613806819903,AAPL
2020-10-13,121.05,0.20461199590418805,0.11600446309239487,0.1831413116568224,0.4279501275345322,2.3676902861282216,0.26470020372017755,-0.5,5.0,0.11747607423499959,3.0,-0.7048124176305965,AAPL
2020-10-14,121.18,0.2232198910173374,0.20292860218614805,0.19756996100886032,0.44448842618099776,2.6267486848049,0.2707750802516719,-0.5,5.0,0.11912305524401759,3.0,-0.7051039234370444,AAPL
2020-10-15,120.75,0.24479004430190054,0.22113143492606468,0.21382513120185315,0.4624122956862773,2.337243256354252,0.27517785358983504,-0.5,5.0,0.11912305524401759,3.0,-0.7052599848565647,AAPL
2020-10-16,118.96,0.2807399551668256,0.24229632945207413,0.24091682182745894,0.4908327839778624,2.2644032010094834,0.297221778148359,-0.5,5.0,0.11912305524401759,3.0,-0.7052628119047796,AAPL
2020-10-19,116.0,0.19422023139692213,0.2775314622995211,0.1757159483623174,0.41918486180003856,1.6187338478033544,0.04028266535904187,-0.5,5.0,0.11912305524401759,3.0,-0.705292572393544,AAPL
2020-10-20,117.5,0.11000807042722774,0.19273206499929074,0.11225404381193377,0.33504334616872156,2.0405325443653184,0.054155824042245074,-0.5,5.0,0.11912305524401759,3.0,-0.7053041074214303,AAPL
2020-10-21,116.87,0.08740492262077557,0.11025827734192717,0.09562920923244125,0.30923972777190395,2.3239823391040075,0.050542330779869325,-0.5,5.0,0.12078209801596512,3.0,-0.7053635731892961,AAPL
2020-10-22,115.77,0.08257636160272055,0.08812405307980953,0.09231137806407924,0.3038278757192619,2.6488862835163403,0.04955519361707602,-0.5,5.0,0.12208463353538103,3.0,-0.7054264272236528,AAPL
2020-10-23,115.05,0.0762967902915372,0.0836422221182147,0.08913395337209436,0.2985530997529491,2.8038909773041305,0.04623172065227297,-0.5,5.0,0.12839471245157602,3.0,-0.705583142224018,AAPL
2020-10-26,115.06,0.055720985120701415,0.07733780470880447,0.07362811943121278,0.2713450191752426,2.8435056910184087,0.019473007819420126,-0.5,5.0,0.128394712451576,3.0,-0.705688836505284,AAPL
2020-10-27,116.55,0.024816355628281057,0.05715852183493553,0.05033853008414972,0.22436249705365138,2.8307618505997314,0.019506751912954576,-0.5,5.0,0.128394712451576,3.0,-0.7056051274494965,AAPL
2020-10-28,111.36,0.1148492261947186,0.02686950384759257,0.11818689512421195,0.3437832094855884,2.089504022632672,0.11985411933691523,-0.5,5.0,0.12839471245157602,3.0,-0.7053720384230878,AAPL
2020-10-29,114.77,0.08994006783039774,0.11509480298991548,0.09941546576835204,0.3153021816739492,2.1429193208675468,0.1999726035484687,-0.5,5.0,0.12839471245157602,3.0,-0.7051146992247115,AAPL
2020-10-30,109.11,0.229460863165493,0.09105911891310825,0.205880084842103,0.4537401071561814,1.954247422190487,0.3241960444028208,-0.5,5.0,0.13376140481509058,3.0,-0.7048159354981018,AAPL
2020-11-02,108.77,0.25744250303140925,0.22761264527071035,0.22710647848455023,0.476556899524653,2.764404514547288,0.3203942582357191,-0.5,5.0,0.13432777467830542,3.0,-0.7050073236383956,AAPL
2020-11-03,110.38,0.26340835283988134,0.25504927383735776,0.23176595711883208,0.48142076930563776,2.180107674529876,0.32611195771867746,-0.5,5.0,0.13499189050412186,3.0,-0.7049032347933131,AAPL
2020-11-04,114.91,0.24118416706193405,0.2609681509566144,0.2153170993074596,0.464022735765673,1.8361599887864348,0.3221681729420379,-0.5,5.0,0.13620610657268684,3.0,-0.7045764076444999,AAPL
2020-11-05,118.99,0.245096053244756,0.23924315306794597,0.21857100890040904,0.4675157846537473,1.8136276337601274,0.3375253026180366,-0.5,5.0,0.13744768211544034,3.0,-0.7042118338861041,AAPL
2020-11-06,118.7,0.1781658842135804,0.2431094847197528,0.168794821611173,0.41084646963454974,2.0995383542650723,0.10377488979623095,-0.5,5.0,0.14013467070064267,3.0,-0.70424094940778,AAPL
2020-11-09,116.32,0.18981619007360986,0.17755351071537007,0.17833111910090998,0.42229269363903277,2.162044063652838,0.1616799669748268,-0.5,5.0,0.14320555423581457,3.0,-0.7042181368970699,AAPL
2020-11-10,115.99,0.18324464784213293,0.18892822811903898,0.17358782206444665,0.41663871887337434,2.407739473676732,0.17436657398819955,-0.5,5.0,0.1440537024189234,3.0,-0.7042428614875514,AAPL
2020-11-11,119.49,0.1267226766346772,0.1825156934792176,0.13130759281066354,0.36236389556723714,2.212554816331417,0.13985265365248434,-0.5,5.0,0.14532995026265008,3.0,-0.7040056487154664,AAPL
2020-11-12,119.23,0.10828747824948955,0.12714375901123276,0.1177039297114967,0.3430800631215645,2.389914862571433,0.08265542335911097,-0.5,5.0,0.14650289642349784,3.0,-0.7040104163179561,AAPL
2020-11-13,119.25,0.09571220135041522,0.10904516341906856,0.10822725777867578,0.3289791145022367,2.6095677498483836,0.08206395871189,-0.5,5.0,0.14650289642349784,3.0,-0.7040806307033253,AAPL
2020-11-16,120.35,0.06421951336905513,0.09671995181633974,0.08449451020760557,0.2906793941916172,2.6701914033345764,0.04718353895575599,-0.5,5.0,0.14650289642349784,3.0,-0.7040551415516106,AAPL
2020-11-17,119.36,0.07042409600802124,0.06585175324653392,0.08917025568990872,0.2986138906513036,2.770458651643526,0.055254470703886165,-0.5,5.0,0.14650289642349779,3.0,-0.7040915543026228,AAPL
2020-11-18,118.0,0.06783310619328303,0.07193356852803845,0.08721769745579447,0.29532642525821234,2.9136956669989837,0.01619985278986378,-0.5,5.0,0.14650289642349784,3.0,-0.7040892895613422,AAPL
2020-11-19,118.64,0.04413930833819155,0.06940498259427841,0.06936215829611155,0.26336696508125607,2.931219517851358,0.019418031582504443,-0.5,5.0,0.14650289642349784,3.0,-0.7043149011809765,AAPL
2020-11-20,117.32,0.052766817619274264,0.0461715242909122,0.0758638103639246,0.2754338584196297,2.9380793336465243,0.024258127980858423,-0.5,5.0,0.14650289642349779,3.0,-0.7043551440718915,AAPL
2020-11-23,113.88,0.0905587084264041,0.05463802618214686,0.1043436087631569,0.32302261339286586,2.6612229269736187,0.03962292452195677,-0.5,5.0,0.14650289642349784,3.0,-0.7045888140966252,AAPL
2020-11-24,115.17,0.06559813485990043,0.09168419513298431,0.08553343314291201,0.2924609942247205,3.0299055723867734,0.06570265257618148,-0.5,5.0,0.14650289642349784,3.0,-0.7047369603394721,AAPL
2020-11-25,116.03,0.05528178992127945,0.06721323827878223,0.07775908214342626,0.27885315516132547,2.8127402552654956,0.07343477206330755,-0.5,5.0,0.14650289642349784,3.0,-0.7049391868682642,AAPL
2020-11-30,119.24,0.03344327744289593,0.057089829084361554,0.06130167767277872,0.2475917560678843,2.481441346274938,0.12175941459313012,-0.5,5.0,0.14650289642349779,3.0,-0.7047351872868167,AAPL
2020-12-01,122.69,0.019789605292218206,0.035700429187272675,0.05101233194395499,0.22585909754525052,2.348893680626336,0.14020787984578112,-0.5,5.0,0.14650289642349779,3.0,-0.7045562059712857,AAPL
2020-12-02,123.08,0.01742840510220917,0.022271433110290673,0.04923294213425011,0.22188497500788582,3.318275833263801,0.03423580704671504,-0.5,5.0,0.14650289642349779,3.0,-0.7047667149241771,AAPL
2020-12-03,122.97,0.024362910266700146,0.019989660984720103,0.054458753938455465,0.23336399452026754,3.5857302420163544,0.04823317138946707,-0.5,5.0,0.14650289642349784,3.0,-0.7047647573545558,AAPL
2020-12-04,122.24,0.040051298423073076,0.026687106712415698,0.0659956105235237,0.2568961084242494,3.629929503135786,0.06683746997360325,-0.5,5.0,0.14534284483586243,3.0,-0.7047648290045846,AAPL
2020-12-07,123.8,0.02081225994520707,0.0420450243200321,0.05128817039204092,0.226468917054948,3.272757194277582,0.04655591633489069,-0.5,5.0,0.1444946966527536,3.0,-0.7049113445685736,AAPL
2020-12-08,124.37,0.010408847197521312,0.023031342680042144,0.042871882183223034,0.20705526359699972,3.261832026762522,0.012048148366687732,-0.5,5.0,0.14215576504459926,3.0,-0.7050489974259057,AAPL
2020-12-09,121.73,0.04658240927948043,0.012588104081714846,0.06897202248077722,0.26262525103420126,3.1084312925419435,0.04121283241313689,-0.5,5.0,0.13744768211544034,3.0,-0.7050331138013933,AAPL
2020-12-10,123.25,0.02975812040078323,0.04825386728771264,0.055987384475613675,0.2366165346623386,3.419651230542863,0.05233142928694985,-0.5,5.0,0.13620610657268684,3.0,-0.7050377631190908,AAPL
2020-12-11,122.47,0.04179379716874664,0.03131028154166415,0.0633512308299761,0.251696704050681,3.220952932347687,0.05265793985711674,-0.5,5.0,0.12928177981765038,3.0,-0.7051364217012766,AAPL
2020-12-14,121.77,0.04865822658015533,0.04352271328571078,0.06852423386283302,0.2617713388872682,3.422910999607673,0.04119726754082257,-0.5,5.0,0.12928177981765038,3.0,-0.7053356755961719,AAPL
2020-12-15,127.88,0.0002612976792852398,0.05026803528016899,0.0320525266049701,0.17903219432540646,0.9414862619960038,0.18455803943565383,-0.5,5.0,0.12928177981765038,3.0,-0.7047300968195991,AAPL
2020-12-16,127.75,0.030753025050013778,0.0028218155065360406,0.05503095477609697,0.23458677451232618,3.0078009841166824,0.13602398048011294,-0.5,5.0,0.12928177981765038,3.0,-0.7047272973350065,AAPL
2020-12-17,128.65,0.04719460072515422,0.032714762490286375,0.06742125202222948,0.2596560263545398,3.7327358121387686,0.13561672302240327,-0.5,5.0,0.12928177981765038,3.0,-0.7046955337800977,AAPL
2020-12-18,126.75,0.08745341480870411,0.04891439076891402,0.0977601126720746,0.3126661361133863,3.2154241538098103,0.1553253171413467,-0.5,5.0,0.1292817798176504,3.0,-0.7049274639400187,AAPL
2020-12-21,128.23,0.07861771327641429,0.08826716734256479,0.0911015678630933,0.3018303627256431,3.0299945788065736,0.14294575195213474,-0.5,5.0,0.12928177981765038,3.0,-0.7048529259289796,AAPL
2020-12-22,131.88,0.0305363678560892,0.07961474257535883,0.0548676828922898,0.2342385170980422,2.5519898927449316,0.06328275816120132,-0.5,5.0,0.12928177981765038,3.0,-0.7047822359498211,AAPL
2020-12-23,131.01,0.0494745832400639,0.032496012610863545,0.06913943655842505,0.26294378973161747,2.9079471723915167,0.0699299222571714,-0.5,5.0,0.1292817798176504,3.0,-0.7048089207995126,AAPL
2020-12-28,136.73,0.00952913016412553,0.05108012132404838,0.03922720198244929,0.1980585821984225,1.254076302200752,0.1431281637687663,-0.5,5.0,0.13005481206012293,3.0,-0.7043180967097764,AAPL
2020-12-29,134.87,0.06015770978419069,0.01215252862084526,0.07839637131083982,0.27999352012294826,2.9853534992788124,0.1391680382147743,-0.5,5.0,0.1341768963097405,3.0,-0.7043162985516555,AAPL
2020-12-30,133.72,0.09056186482153265,0.06171343797723239,0.10163404959237161,0.3188009560719221,3.7042770928679642,0.16173555401891954,-0.5,5.0,0.13549685682193807,3.0,-0.7044350919142135,AAPL
2020-12-31,132.6,0.11201410437391883,0.09144530065896106,0.1178003605288102,0.34322057124946664,3.050669508380213,0.13833515928566065,-0.5,5.0,0.13549685682193807,3.0,-0.7044839055551377,AAPL
2021-01-04,129.45,0.160305140487076,0.11248459659327636,0.15419226745962972,0.39267323242058366,2.697351750881731,0.17055697763319447,-0.5,5.0,0.13549685682193807,3.0,-0.7044485426356208,AAPL
2021-01-05,130.95,0.10355402627481369,0.15981722513970453,0.11142488384430362,0.33380366062148514,2.6070536975788685,0.04216737018909103,-0.5,5.0,0.13549685682193807,3.0,-0.7043761573937847,AAPL
2021-01-06,126.66,0.13315430453214722,0.10427516143317916,0.13403744980129245,0.36611125331146605,2.2596513757491707,0.07405346845905762,-0.5,5.0,0.13673843236469155,3.0,-0.7044485476201819,AAPL
2021-01-07,130.86,0.10389322443368289,0.13326728937681764,0.1123269416130862,0.33515211712457704,2.2755348667335573,0.18028757799190184,-0.5,5.0,0.138120345985002,3.0,-0.7041098139044033,AAPL
2021-01-08,131.99,0.12016273797075444,0.10479000447958242,0.1254111965543297,0.3541344328843634,2.4958727148603206,0.1861097714816781,-0.5,5.0,0.14146291037110564,3.0,-0.7040797188213569,AAPL
2021-01-11,128.98,0.17022588256949855,0.12120667100680294,0.16548299214352968,0.40679600802309956,2.6096302330850873,0.18332141290850704,-0.5,5.0,0.1509774914199023,3.0,-0.7042796912239324,AAPL
2021-01-12,128.82,0.16918692742415972,0.1698439242245513,0.16470004023365825,0.4058325273233508,2.6640620732192373,0.1718344872089442,-0.5,5.0,0.1509774914199023,3.0,-0.7042812826371769,AAPL
2021-01-13,130.89,0.12231951681924624,0.1688237674316042,0.1293809710626032,0.3596956645034844,2.4038086416955995,0.10773626914251806,-0.5,5.0,0.1509774914199023,3.0,-0.7043645736435942,AAPL
2021-01-14,128.91,0.11607508919546251,0.12288803471165011,0.12467519857951785,0.35309375324340964,2.3787283730443662,0.0660883310658952,-0.5,5.0,0.1509774914199023,3.0,-0.7043673946837301,AAPL
2021-01-15,127.07,0.11069804575343394,0.11677361608599313,0.12062308290225734,0.3473083398109774,2.5506942504723837,0.05910891223451488,-0.5,5.0,0.1509774914199023,3.0,-0.7045150268562138,AAPL
2021-01-19,127.82,0.07709434180457833,0.11150081728919758,0.09529948322276366,0.3087061438046928,2.640153738349008,0.044918586390646664,-0.5,5.0,0.1509774914199023,3.0,-0.7045596337285641,AAPL
2021-01-20,132.03,0.042035063174725405,0.07868077405873919,0.06887896903106965,0.26244803110534026,2.3069653656246696,0.10437675734994169,-0.5,5.0,0.1509774914199023,3.0,-0.7067911510829818,AAPL
2021-01-21,136.87,0.026391566559655116,0.04370396385456843,0.05474566486454903,0.23397791533507822,2.0484931442326397,0.1525121264613686,-0.5,5.0,0.14146291037110564,3.0,-0.7066151733745223,AAPL
