date,spot,filtered_variance,predicted_variance,forecast_average_variance,forecast_volatility,loglikelihood,mu,kappa,theta,xi,rho,ticker
2021-04-05,125.9,0.04839644181589816,0.041697381442645565,0.05594092035813966,0.23651832985656665,2.1466802081295446,0.23868756597195814,0.6601213376502474,0.24546483146553286,0.6459945761990173,0.9499999919672203,AAPL
2021-04-06,126.23,0.05158245467085323,0.048953071809592075,0.059004961314596704,0.24290936851961206,2.340824263561661,0.23868756597195814,0.6601213376502474,0.24546483146553286,0.6459945761990173,0.9499999919672203,AAPL
2021-04-07,127.91,0.06030056139244137,0.055553701935423305,0.06738930791764461,0.25959450671700396,2.2411375732170873,0.23868756597195814,0.6601213376502474,0.24546483146553286,0.6459945761990173,0.9499999919672203,AAPL
2021-04-08,130.38,0.06626833760082819,0.058994716660890845,0.07312861643707777,0.2704230323716487,2.147945998213876,0.23868756597195814,0.6601213376502474,0.24546483146553286,0.6459945761990173,0.9499999919672203,AAPL
2021-04-09,133.0,0.07684647561658475,0.06828912978016888,0.08330178572386349,0.2886204873598953,2.0919517064137594,0.23868756597195814,0.6601213376502474,0.24546483146553286,0.6459945761990173,0.9499999919672203,AAPL
2021-04-12,131.26,0.02044385773354268,0.02047262208088796,0.02204479323667432,0.14847489092999638,2.556266227176411,0.18439942210033128,0.7245795098010717,0.05863784412325518,0.4881362249678882,0.9499999996591488,AAPL
2021-04-13,134.41,0.023261439539314817,0.020562270748996525,0.024744273551289893,0.1573031263239542,2.2714747780249773,0.18439942210033128,0.7245795098010717,0.05863784412325518,0.4881362249678882,0.9499999996591488,AAPL
2021-04-14,132.13,0.022246551661632995,0.02334432481438853,0.0237719256174228,0.1541814697602238,2.490685447132605,0.18439942210033128,0.7245795098010717,0.05863784412325518,0.4881362249678882,0.9499999996591488,AAPL
2021-04-15,134.51,0.024310786454712182,0.022335756055326783,0.025749636141123022,0.1604669316124759,2.41666425111829,0.18439942210033128,0.7245795098010717,0.05863784412325518,0.4881362249678882,0.9499999996591488,AAPL
2021-04-16,134.15,0.02457186469863895,0.024307888366820407,0.025999771054193127,0.16124444503359836,2.509208521191661,0.18439942210033128,0.7245795098010717,0.05863784412325518,0.4881362249678882,0.9499999996591488,AAPL
2021-04-19,134.85,0.017931419593944297,0.017469766459726088,0.018052030905553226,0.13435784646068583,2.5373305761982907,0.05655212000242056,0.5628273683377926,0.02161243667053097,0.5038548877426144,0.95,AAPL
2021-04-20,133.12,0.017182570198631935,0.017971886333725706,0.017327718127672132,0.1316347907191413,2.499397565088484,0.05655212000242056,0.5628273683377926,0.02161243667053097,0.5038548877426144,0.95,AAPL
2021-04-21,133.49,0.017008539767732072,0.01715061354389036,0.017159389935608435,0.1309938545719166,2.55008949433837,0.05655212000242056,0.5628273683377926,0.02161243667053097,0.5038548877426144,0.95,AAPL
2021-04-22,131.94,0.016125860190792107,0.01710791235746001,0.01630563202333074,0.1276935081487338,2.473723557184557,0.05655212000242056,0.5628273683377926,0.02161243667053097,0.5038548877426144,0.95,AAPL
2021-04-23,134.3,0.017325408440156186,0.016408120221058198,0.017465876166062384,0.1321585266491057,2.477044340453218,0.05655212000242056,0.5628273683377926,0.02161243667053097,0.5038548877426144,0.95,AAPL
2021-04-26,134.73,0.016658756950451,0.016015974744732375,0.016726851913405342,0.1293323312764652,2.5426557450528597,0.06256054498986116,0.6394183369145552,0.01849355890825745,0.5190406238534186,0.95,AAPL
2021-04-27,134.39,0.01667867088777948,0.016609299524134258,0.016746026785234742,0.12940644027727036,2.572057125429313,0.06256054498986116,0.6394183369145552,0.01849355890825745,0.5190406238534186,0.95,AAPL
2021-04-28,133.74,0.016249775013905905,0.01667132464444876,0.016333048514085773,0.12780081578020452,2.553909548489546,0.06256054498986116,0.6394183369145552,0.01849355890825745,0.5190406238534186,0.95,AAPL
2021-04-29,133.49,0.01603159690819488,0.016417342489148723,0.016122967647405166,0.12697624835930996,2.5532552144550458,0.06256054498986116,0.6394183369145552,0.01849355890825745,0.5190406238534186,0.95,AAPL
2021-04-30,131.53,0.014446835586333143,0.0160005648558581,0.014597021536113985,0.1208181341360393,2.4167903592070266,0.06256054498986116,0.6394183369145552,0.01849355890825745,0.5190406238534186,0.95,AAPL
2021-05-03,132.55,0.011756966038496764,0.01176164798107493,0.011572465587305562,0.1075753948972792,2.6081794274308243,0.03542315375654441,0.6206644398227786,0.006639197037954689,0.5170059484844592,0.9499999993007853,AAPL
2021-05-04,127.94,0.010481015228520574,0.011721372182819323,0.01034251402038107,0.10169815150916496,1.8722029012795236,0.03542315375654441,0.6206644398227786,0.006639197037954689,0.5170059484844592,0.9499999993007853,AAPL
2021-05-05,128.15,0.009997135020081286,0.010492159951809299,0.009876078154734529,0.09937845920889762,2.4811525975206554,0.03542315375654441,0.6206644398227786,0.006639197037954689,0.5170059484844592,0.9499999993007853,AAPL
2021-05-06,129.68,0.0100425586924907,0.009952100893769966,0.009919864260451617,0.09959851535264778,2.617327597839268,0.03542315375654441,0.6206644398227786,0.006639197037954689,0.5170059484844592,0.9499999993007853,AAPL
2021-05-07,130.21,0.010109434637287537,0.010048541590094828,0.009984329263686312,0.09992161559785907,2.613988821010541,0.03542315375654441,0.6206644398227786,0.006639197037954689,0.5170059484844592,0.9499999993007853,AAPL
2021-05-10,126.89,0.009919892781414707,0.010053217149561533,0.009801620633045164,0.09900313446070869,2.3156610153077657,0.03542315430715921,0.6206644568651153,0.006639198807880527,0.5170059514272949,0.9499999970489121,AAPL
2021-05-11,125.85,0.009753106829160673,0.009838127787588746,0.00964084747352647,0.09818781733762326,2.401389129741275,0.03542315430715921,0.6206644568651153,0.006639198807880527,0.5170059514272949,0.9499999970489121,AAPL
2021-05-12,122.81,0.009587383724427818,0.009671403693573666,0.009481098844861589,0.09737093429181826,1.9130093653535634,0.03542315430715921,0.6206644568651153,0.006639198807880527,0.5170059514272949,0.9499999970489121,AAPL
2021-05-13,124.94,0.009489050942800961,0.009489047808983742,0.009386311053847081,0.09688297607860259,2.644558923808497,0.03542315430715921,0.6206644568651153,0.006639198807880527,0.5170059514272949,0.9499999970489121,AAPL
2021-05-14,127.43,0.009432031479651503,0.009440709770842659,0.009331347196755355,0.09659889852765069,2.4063081792170453,0.03542315430715921,0.6206644568651153,0.006639198807880527,0.5170059514272949,0.9499999970489121,AAPL
2021-05-17,126.27,0.009441744386232753,0.009442204911010776,0.009340710052397179,0.09664734891551438,2.646155504644885,0.035423155242690504,0.6206644556172793,0.0066392018151032175,0.5170059538502102,0.9499999932228288,AAPL
2021-05-18,124.85,0.00948274780158633,0.00947155308949732,0.009380235255502384,0.0968516146251697,2.568162374251773,0.035423155242690504,0.6206644556172793,0.0066392018151032175,0.5170059538502102,0.9499999932228288,AAPL
2021-05-19,124.69,0.009451852033620303,0.009445395081002061,0.009350453309451834,0.09669774200803158,2.616085239252392,0.035423155242690504,0.6206644556172793,0.0066392018151032175,0.5170059538502102,0.9499999932228288,AAPL
2021-05-20,127.22,0.00945341243571614,0.00946328527516016,0.009351957457563204,0.0967055192714625,2.476801042004719,0.035423155242690504,0.6206644556172793,0.0066392018151032175,0.5170059538502102,0.9499999932228288,AAPL
2021-05-21,125.43,0.009362609810027858,0.00936116040656998,0.009264428353173561,0.0962519005172031,2.6246029313369084,0.035423155242690504,0.6206644556172793,0.0066392018151032175,0.5170059538502102,0.9499999932228288,AAPL
2021-05-24,127.11,0.00936191981152078,0.009361755984173215,0.009263763276158531,0.09624844557788209,2.5830042384757905,0.03542315566018835,0.6206644685394509,0.006639203157130765,0.5170059533864949,0.9499999915153698,AAPL
2021-05-25,126.93,0.00930827207615743,0.009307192203777959,0.009212049592884228,0.09597942275761107,2.64039277846406,0.03542315566018835,0.6206644685394509,0.006639203157130765,0.5170059533864949,0.9499999915153698,AAPL
2021-05-26,126.85,0.009302952799757657,0.009302319432208606,0.00920692208147814,0.09595270752552082,2.6477342806329776,0.03542315566018835,0.6206644685394509,0.006639203157130765,0.5170059533864949,0.9499999915153698,AAPL
2021-05-27,125.3,0.009266345063204931,0.009277434061459644,0.00917163408878553,0.09576864877811282,2.559867653602413,0.03542315566018835,0.6206644685394509,0.006639203157130765,0.5170059533864949,0.9499999915153698,AAPL
2021-05-28,124.61,0.009248804303777397,0.009263432004900096,0.009154725690485347,0.09568033073984092,2.564006479479337,0.03542315566018835,0.6206644685394509,0.006639203157130765,0.5170059533864949,0.9499999915153698,AAPL
2021-06-01,124.31,0.009526154534330235,0.009534965835428011,0.009370540854140083,0.09680155398618394,2.6030022471488623,0.023873294264570896,0.6076332870968334,0.005119343049929622,0.50537723653835,0.95,AAPL
2021-06-02,125.08,0.009513594109332864,0.009511271894098172,0.009358423963876502,0.09673894750242273,2.642833736236771,0.023873294264570896,0.6076332870968334,0.005119343049929622,0.50537723653835,0.95,AAPL
2021-06-03,123.54,0.00948896829894206,0.00950305442802346,0.009334667742075121,0.09661608428245848,2.563603108828526,0.023873294264570896,0.6076332870968334,0.005119343049929622,0.50537723653835,0.95,AAPL
2021-06-04,125.88,0.009425471530758784,0.00940737767587052,0.009273413176856996,0.09629856269361965,2.541796050192157,0.023873294264570896,0.6076332870968334,0.005119343049929622,0.50537723653835,0.95,AAPL
2021-06-07,125.9,0.009395346724480237,0.009385803689383465,0.009244352140151214,0.09614755399983514,2.620385321703049,0.023873294264570896,0.6076332870968334,0.005119343049929622,0.50537723653835,0.95,AAPL
2021-06-08,126.74,0.010238882101553989,0.01021987185731632,0.010073828928490583,0.10036846580719755,2.574999700595372,-0.008945972292054266,0.5708498227726426,0.005270743343714472,0.4748149751808228,0.95,AAPL
2021-06-09,127.17,0.01027393206754883,0.010255211650928686,0.010107714452752777,0.10053712972207221,2.5934700889141116,-0.008945972292054266,0.5708498227726426,0.005270743343714472,0.4748149751808228,0.95,AAPL
2021-06-10,126.12,0.010162891795451632,0.010173612410198984,0.010000363197839035,0.1000018159727064,2.6267169372832573,-0.008945972292054266,0.5708498227726426,0.005270743343714472,0.4748149751808228,0.95,AAPL
2021-06-11,127.35,0.010159730388510398,0.010136265420896962,0.009997306820220134,0.09998653319432639,2.600587339983494,-0.008945972292054266,0.5708498227726426,0.005270743343714472,0.4748149751808228,0.95,AAPL
2021-06-14,130.49,0.01027419840055745,0.010181648287471035,0.010107971937556807,0.10053841025974504,2.149134508661622,-0.008945972292054266,0.5708498227726426,0.005270743343714472,0.4748149751808228,0.95,AAPL
2021-06-15,129.7,0.009795743087411645,0.009799605977605097,0.009470390837900302,0.09731593311426603,2.6015260873372426,-0.017428689672978635,0.5707565243972655,1e-06,0.4711318969072856,0.95,AAPL
2021-06-16,130.13,0.009734631382806122,0.00973939243294808,0.009411309082461128,0.09701190175674904,2.608396002254319,-0.017428689672978635,0.5707565243972655,1e-06,0.4711318969072856,0.95,AAPL
2021-06-17,131.74,0.0096831173435187,0.009695580130937742,0.009361506186428203,0.09675487680953453,2.483039132847999,-0.017428689672978635,0.5707565243972655,1e-06,0.4711318969072856,0.95,AAPL
2021-06-18,130.39,0.0096544843606563,0.009652458452364954,0.00933382430614209,0.09661171930020752,2.6399573037963786,-0.017428689672978635,0.5707565243972655,1e-06,0.4711318969072856,0.95,AAPL
2021-06-21,132.27,0.009642989065809068,0.009656992387590435,0.009322710850818771,0.09655418608646013,2.5336598727991255,-0.017428689672978635,0.5707565243972655,1e-06,0.4711318969072856,0.95,AAPL
2021-06-22,133.98,0.010992693242233087,0.011029759693883534,0.01069922306028153,0.1034370487798329,2.389150883474946,-0.10114159579858381,0.4847672885679458,0.0006256641651589535,0.4702734471285447,0.94999999961376,AAPL
2021-06-23,133.69,0.010958271362379477,0.010975016711654462,0.010665775596074742,0.10327524193181414,2.589707472414309,-0.10114159579858381,0.4847672885679458,0.0006256641651589535,0.4702734471285447,0.94999999961376,AAPL
2021-06-24,133.4,0.010870326509003546,0.010875739792936656,0.01058032028834685,0.1028606838804159,2.625014984580704,-0.10114159579858381,0.4847672885679458,0.0006256641651589535,0.4702734471285447,0.94999999961376,AAPL
2021-06-25,133.14,0.010908500482343549,0.01090683828897454,0.010617413631660777,0.10304083477758115,2.6270409592493427,-0.10114159579858381,0.4847672885679458,0.0006256641651589535,0.4702734471285447,0.94999999961376,AAPL
2021-06-28,134.75,0.010754290221531241,0.010795917006817035,0.010467568759713776,0.10231113702678597,2.5393724616841427,-0.10114159579858381,0.4847672885679458,0.0006256641651589535,0.4702734471285447,0.94999999961376,AAPL
2021-06-29,136.33,0.01069153027510931,0.010754206522506138,0.01040658546786291,0.10201267307478473,2.434400595113368,-0.10114159502140417,0.48476730733381285,0.0006256661036094048,0.47027344652184944,0.94999999961376,AAPL
2021-06-30,136.88,0.010573299547049534,0.010625521827478224,0.010291701619061944,0.10144802422453551,2.525819301576709,-0.10114159502140417,0.48476730733381285,0.0006256661036094048,0.47027344652184944,0.94999999961376,AAPL
2021-07-01,137.27,0.010478271126771271,0.010525257177050662,0.010199363266366331,0.10099189703320921,2.5751153669678852,-0.10114159502140417,0.48476730733381285,0.0006256661036094048,0.47027344652184944,0.94999999961376,AAPL
2021-07-02,139.96,0.010324549411643406,0.010464634965956066,0.01004999311050257,0.10024965391712118,2.267748407969768,-0.10114159502140417,0.48476730733381285,0.0006256661036094048,0.47027344652184944,0.94999999961376,AAPL
2021-07-06,141.95,0.01009429460889402,0.010270865588154265,0.00982625636812725,0.09912747534426189,2.207342658032826,-0.10114159502140417,0.48476730733381285,0.0006256661036094048,0.47027344652184944,0.94999999961376,AAPL
2021-07-07,144.67,0.009496737073018818,0.010033898641268024,0.00926005628200941,0.09622918622751317,1.9923383583197118,-0.14449778651482248,0.444132997143149,0.0003854494793785622,0.4693366085789435,0.9499999638252328,AAPL
2021-07-08,143.25,0.00939858517789805,0.00953628118350025,0.009164454044984437,0.09573115503839091,2.6108943947088084,-0.14449778651482248,0.444132997143149,0.0003854494793785622,0.4693366085789435,0.9499999638252328,AAPL
2021-07-09,145.1,0.008833174727044488,0.009315266225712548,0.008613731067375209,0.09281018838131516,2.472041254516489,-0.14449778651482248,0.444132997143149,0.0003854494793785622,0.4693366085789435,0.9499999638252328,AAPL
2021-07-12,144.58,0.00902364198024503,0.009179940582725976,0.008799250618103889,0.09380432089250414,2.626535576779011,-0.14449778651482248,0.444132997143149,0.0003854494793785622,0.4693366085789435,0.9499999638252328,AAPL
2021-07-13,145.69,0.00859209251681688,0.00898664215583267,0.008378911366988118,0.09153639367480083,2.5750933348988743,-0.14449778651482248,0.444132997143149,0.0003854494793785622,0.4693366085789435,0.9499999638252328,AAPL
2021-07-14,149.29,0.0025266528486478207,0.005877720118405705,0.0024733573618564543,0.04973285998066524,2.0444213751709652,-0.15709726871637086,0.35958751140435163,1.020403253039833e-06,0.4661366342982013,0.9499999133131536,AAPL
2021-07-15,148.47,0.0009203022917976427,0.002433333734984444,0.0009009037542797209,0.030015058791875136,2.600664823788526,-0.15709726871637086,0.35958751140435163,1.020403253039833e-06,0.4661366342982013,0.9499999133131536,AAPL
2021-07-16,146.34,0.0024390877504288947,0.0010279115672631178,0.0023876400481574103,0.04886348379063255,2.6922679180765208,-0.15709726871637086,0.35958751140435163,1.020403253039833e-06,0.4661366342982013,0.9499999133131536,AAPL
2021-07-19,142.53,0.010129785904104443,0.002468349865239361,0.009916050335040238,0.0995793670146594,2.0411174296580166,-0.15709726871637086,0.35958751140435163,1.020403253039833e-06,0.4661366342982013,0.9499999133131536,AAPL
2021-07-20,146.15,0.008264935138651078,0.010075796285491379,0.008090551348393529,0.08994749217400966,2.7329540072554925,-0.15709726871637086,0.35958751140435163,1.020403253039833e-06,0.4661366342982013,0.9499999133131536,AAPL
