date,spot,filtered_variance,predicted_variance,forecast_average_variance,forecast_volatility,loglikelihood,mu,kappa,theta,xi,rho,ticker
2021-01-06,126.66,0.5266932380115862,0.5266711478761863,0.5266752995262707,0.7257239830171459,1.3634678683135975,0.49999999597138206,9.99999997641139,0.5266500568843296,0.050000009250110146,-0.010000003103791462,AAPL
2021-01-07,130.86,0.5266724916487848,0.5266922147420701,0.5266631717046726,0.7257156272980985,1.3761034909770815,0.49999999597138206,9.99999997641139,0.5266500568843296,0.050000009250110146,-0.010000003103791462,AAPL
2021-01-08,131.99,0.5266664420154804,0.5266723004169762,0.5266596352354537,0.7257131907547593,1.4213465264494252,0.49999999597138206,9.99999997641139,0.5266500568843296,0.050000009250110146,-0.010000003103791462,AAPL
2021-01-11,128.98,0.5266819015761516,0.5266664826776832,0.5266686725204757,0.725719417213344,1.3954049746289394,0.49999999597138206,9.99999997641139,0.5266500568843296,0.050000009250110146,-0.010000003103791462,AAPL
2021-01-12,128.82,0.5266834306524696,0.5266813362250105,0.5266695663814851,0.7257200330578487,1.4251895903992287,0.49999999597138206,9.99999997641139,0.5266500568843296,0.050000009250110146,-0.010000003103791462,AAPL
2021-01-13,130.89,0.5319810249470689,0.5319907203956973,0.5319716124617189,0.7293638409338091,1.4092401466128208,0.5,10.0,0.531958367419418,0.05,-0.01,AAPL
2021-01-14,128.91,0.5319909336324343,0.531980811356334,0.5319774048393707,0.729367811765347,1.4081657021038114,0.5,10.0,0.531958367419418,0.05,-0.01,AAPL
2021-01-15,127.07,0.5320007523661328,0.5319903402996715,0.5319831446334552,0.7293717465281029,1.4074194560215239,0.5,10.0,0.531958367419418,0.05,-0.01,AAPL
2021-01-19,127.82,0.5319969723654009,0.5319997539045289,0.5319809349365119,0.7293702317318084,1.4201832597517936,0.5,10.0,0.531958367419418,0.05,-0.01,AAPL
2021-01-20,132.03,0.531975488629278,0.5319961251516361,0.5319683760643299,0.7293616222864553,1.3671288226094684,0.5,10.0,0.531958367419418,0.05,-0.01,AAPL
2021-01-21,136.87,0.5672137731481995,0.5710709925333504,0.572917340445924,0.7569130336081709,1.3037321105534208,-0.5,9.973386691681768,0.580968014065561,1.8310210915835479,-0.01,AAPL
2021-01-22,138.97,0.5658527067537543,0.5677587569516618,0.5721206769744777,0.7563865922757209,1.3688056276241103,-0.5,9.973386691681768,0.580968014065561,1.8310210915835479,-0.01,AAPL
2021-01-25,142.9,0.5634037172339683,0.5664515329990536,0.5706872270705413,0.7554384336731493,1.3403422007167782,-0.5,9.973386691681768,0.580968014065561,1.8310210915835479,-0.01,AAPL
2021-01-26,143.18,0.5634899516505322,0.5640994755085558,0.5707377020583437,0.755471840678621,1.3907807370641503,-0.5,9.973386691681768,0.580968014065561,1.8310210915835479,-0.01,AAPL
2021-01-27,142.53,0.5642966620056374,0.5641822984034661,0.5712098881872297,0.7557842868088948,1.3947491131497858,-0.5,9.973386691681768,0.580968014065561,1.8310210915835479,-0.01,AAPL
2021-01-28,137.09,0.48200277098727157,0.48197626942419447,0.4820024619570976,0.6942639713805532,1.371733351256024,0.4487435236604709,10.0,0.4820020270966358,0.05,-0.01,AAPL
2021-01-29,131.74,0.48203166540859105,0.4820034870062955,0.4820193529364901,0.6942761359405133,1.3594224317738124,0.4487435236604709,10.0,0.4820020270966358,0.05,-0.01,AAPL
2021-02-01,134.14,0.4820211691343939,0.48203125881263986,0.48201321706862826,0.6942717170306077,1.4523020800788773,0.4487435236604709,10.0,0.4820020270966358,0.05,-0.01,AAPL
2021-02-02,134.94,0.48201731011044235,0.48202118031622376,0.48201096117662334,0.6942700923823691,1.4639276382914377,0.4487435236604709,10.0,0.4820020270966358,0.05,-0.01,AAPL
2021-02-03,133.92,0.48202286483257045,0.48201747247367166,0.4820142083327425,0.6942724309179664,1.4620451545455082,0.4487435236604709,10.0,0.4820020270966358,0.05,-0.01,AAPL
2021-02-04,137.39,0.5449050024699666,0.5479932716407347,0.5505466634263559,0.7419883175807797,1.3659972059220888,-0.49999999999999495,9.999999999999739,0.5584854846022929,1.9725215743651614,-0.01,AAPL
2021-02-05,136.77,0.5454727111012109,0.5454445371578913,0.5508785321523385,0.7422119186272466,1.407861627355366,-0.49999999999999495,9.999999999999739,0.5584854846022929,1.9725215743651614,-0.01,AAPL
2021-02-08,136.91,0.545546472077836,0.5459897585678846,0.5509216510340897,0.7422409656129805,1.4092029371130756,-0.49999999999999495,9.999999999999739,0.5584854846022929,1.9725215743651614,-0.01,AAPL
2021-02-09,135.99,0.5464410835631203,0.5460605565749574,0.5514446192567499,0.7425931721048544,1.4089623393277715,-0.49999999999999495,9.999999999999739,0.5584854846022929,1.9725215743651614,-0.01,AAPL
2021-02-10,135.36,0.54710672120788,0.5469196742342319,0.5518337349139283,0.7428551237717408,1.4093901739795776,-0.49999999999999495,9.999999999999739,0.5584854846022929,1.9725215743651614,-0.01,AAPL
2021-02-11,135.12,0.5170813276670145,0.5170793659199262,0.5170726460187967,0.7190776355991032,1.433619252314734,0.4999999793734027,10.0,0.517060429394429,0.05,-0.010000048151569591,AAPL
2021-02-12,135.34,0.5170808612873942,0.5170812123687938,0.517072373384558,0.7190774460268922,1.434096207866174,0.4999999793734027,10.0,0.517060429394429,0.05,-0.010000048151569591,AAPL
2021-02-16,133.16,0.5170920012927189,0.5170807555987267,0.5170788855620574,0.7190819741601492,1.4177985725240123,0.4999999793734027,10.0,0.517060429394429,0.05,-0.010000048151569591,AAPL
2021-02-17,130.84,0.5171041043517911,0.5170914696936961,0.5170859607174694,0.7190868937183248,1.4135207512848234,0.4999999793734027,10.0,0.517060429394429,0.05,-0.010000048151569591,AAPL
2021-02-18,129.71,0.5171099460895191,0.5171030795463594,0.5170893756559618,0.7190892682108124,1.4280196453707255,0.4999999793734027,10.0,0.517060429394429,0.05,-0.010000048151569591,AAPL
2021-02-19,129.87,0.5092453981292843,0.5093835104635218,0.5100314838806765,0.7141648856396375,1.4404730889350095,-0.4292955348318741,9.923331864346212,0.5111475200521223,0.05,-0.8284686355138214,AAPL
2021-02-22,126.01,0.5103545115473092,0.5093210226186784,0.5106822364312306,0.7146203442606645,1.3991454474179077,-0.4292955348318741,9.923331864346212,0.5111475200521223,0.05,-0.8284686355138214,AAPL
2021-02-23,125.86,0.5103751429243515,0.5103865313285496,0.5106943415243739,0.7146288138078214,1.4409691727095857,-0.4292955348318741,9.923331864346212,0.5111475200521223,0.05,-0.8284686355138214,AAPL
2021-02-24,125.32,0.5104657552850719,0.5104063031030819,0.5107475067136974,0.7146660106047421,1.4398500168902364,-0.4292955348318741,9.923331864346212,0.5111475200521223,0.05,-0.8284686355138214,AAPL
2021-02-25,121.0,0.511721508102249,0.5104933252150659,0.5114842973208282,0.7151813038110184,1.3810987640402865,-0.4292955348318741,9.923331864346212,0.5111475200521223,0.05,-0.8284686355138214,AAPL
2021-02-26,121.35,0.5056330205275456,0.5056332071108045,0.5055945254959944,0.7110517038134389,1.4442975995740581,0.49938415056357793,9.99971220931298,0.5055403543338176,0.05203900390006929,-0.010192436443559232,AAPL
2021-03-01,127.79,0.505595052736256,0.5056300543510588,0.505572330137615,0.711036096226918,1.2989392327632536,0.49938415056357793,9.99971220931298,0.5055403543338176,0.05203900390006929,-0.010192436443559232,AAPL
2021-03-02,125.16,0.5056070653547761,0.5055936267017387,0.5055793525206421,0.7110410343437586,1.422858788953097,0.49938415056357793,9.99971220931298,0.5055403543338176,0.05203900390006929,-0.010192436443559232,AAPL
2021-03-03,122.06,0.5056236977178916,0.5056051157298498,0.5055890755318446,0.7110478714769102,1.4033530326306978,0.49938415056357793,9.99971220931298,0.5055403543338176,0.05203900390006929,-0.010192436443559232,AAPL
2021-03-04,120.3,0.5056326383012273,0.5056211056071334,0.5055943020526539,0.7110515466916966,1.4285282518707931,0.49938415056357793,9.99971220931298,0.5055403543338176,0.05203900390006929,-0.010192436443559232,AAPL
2021-03-05,121.39,0.4148961944938915,0.4149119187059114,0.4079135805062473,0.6386811258415637,1.5248933514643421,-0.3192375490523963,2.502048891001849,0.3632431767248877,0.05000000148286787,-0.01000000053324662,AAPL
2021-03-08,116.41,0.4149108860004056,0.41485140412987676,0.407926285969674,0.638691072404863,1.4285390771814286,-0.3192375490523963,2.502048891001849,0.3632431767248877,0.05000000148286787,-0.01000000053324662,AAPL
2021-03-09,121.08,0.4149025372383675,0.414962128692423,0.40791906581899506,0.6386854200770479,1.4281206184331723,-0.3192375490523963,2.502048891001849,0.3632431767248877,0.05000000148286787,-0.01000000053324662,AAPL
2021-03-10,119.97,0.4148860360666748,0.41487845077062957,0.40790479532650076,0.6386742482099155,1.530398900721718,-0.3192375490523963,2.502048891001849,0.3632431767248877,0.05000000148286787,-0.01000000053324662,AAPL
2021-03-11,121.96,0.4148735114501232,0.41490120977687184,0.4078939638261794,0.638665768478458,1.5096628070045734,-0.3192375490523963,2.502048891001849,0.3632431767248877,0.05000000148286787,-0.01000000053324662,AAPL
2021-03-12,121.04,0.7861044621233954,0.7814173473161645,0.7918770054556112,0.8898747133476775,1.2284520927821392,-0.2926612866468145,9.999999925701234,0.8000000015009852,1.4000000045029555,-0.831779026841326,AAPL
2021-03-15,124.0,0.7574988328404743,0.7866578162938822,0.7751548468386277,0.880428785784874,1.2145381722736444,-0.2926612866468145,9.999999925701234,0.8000000015009852,1.4000000045029555,-0.831779026841326,AAPL
2021-03-16,125.57,0.7416880834450386,0.7591847300936934,0.7659122653652773,0.8751641362426121,1.2285900433935362,-0.2926612866468145,9.999999925701234,0.8000000015009852,1.4000000045029555,-0.831779026841326,AAPL
2021-03-17,124.78,0.7474829343059886,0.7439997421752196,0.7692997949420668,0.877097369134161,1.2551746250667954,-0.2926612866468145,9.999999925701234,0.8000000015009852,1.4000000045029555,-0.831779026841326,AAPL
2021-03-18,120.59,0.7839792968228819,0.7495699726277962,0.7906346852503462,0.8891764083973136,1.2259970192913716,-0.2926612866468145,9.999999925701234,0.8000000015009852,1.4000000045029555,-0.831779026841326,AAPL
2021-03-19,119.88,0.4966629706238913,0.496655055670999,0.49666800177661724,0.704746764289569,1.4513520107233728,-0.4924137625967004,9.973627460084115,0.4966751031286845,0.08528163086722254,-0.01910566104638842,AAPL
2021-03-22,123.37,0.4966077352925634,0.4966642272338504,0.49663567164026057,0.7047238265024538,1.3957211188142162,-0.4924137625967004,9.973627460084115,0.4966751031286845,0.08528163086722254,-0.01910566104638842,AAPL
2021-03-23,122.53,0.49661555429683457,0.4966111513058422,0.4966402482304282,0.7047270735755993,1.4520567959439492,-0.4924137625967004,9.973627460084115,0.4966751031286845,0.08528163086722254,-0.01910566104638842,AAPL
2021-03-24,120.08,0.4966498860068519,0.49661866764654405,0.4966603431377915,0.7047413306581298,1.4351384742306248,-0.4924137625967004,9.973627460084115,0.4966751031286845,0.08528163086722254,-0.01910566104638842,AAPL
2021-03-25,120.6,0.49663999419258903,0.4966516096901614,0.4966545532982768,0.7047372228698274,1.4500477208622264,-0.4924137625967004,9.973627460084115,0.4966751031286845,0.08528163086722254,-0.01910566104638842,AAPL
2021-03-26,121.21,0.13600913828683678,0.1360603252760484,0.12144892398898113,0.3484952280720371,1.977315235720441,-0.46161023794634803,2.019730496671296,0.005,0.1221042671347735,-0.01,AAPL
2021-03-29,121.39,0.13612654835349353,0.13615724297415,0.12155328522749044,0.3486449271500884,1.9832978827992742,-0.46161023794634803,2.019730496671296,0.005,0.1221042671347735,-0.01,AAPL
2021-03-30,119.98,0.13614943110855351,0.1360896931946627,0.12157362481783876,0.3486740954212669,1.973645565501304,-0.46161023794634803,2.019730496671296,0.005,0.1221042671347735,-0.01,AAPL
2021-03-31,122.18,0.13612198555329177,0.1362491012478131,0.12154922953198082,0.34863911073197285,1.9260510848405896,-0.46161023794634803,2.019730496671296,0.005,0.1221042671347735,-0.01,AAPL
2021-04-01,123.0,0.13596411196789815,0.13603958804742433,0.12140890184655541,0.34843780197698904,1.9655112895175813,-0.46161023794634803,2.019730496671296,0.005,0.1221042671347735,-0.01,AAPL
2021-04-05,125.9,0.4768274902574557,0.47684262262191623,0.4768148247463358,0.69051779466306,1.4399053199637881,0.447692660200811,10.0,0.4767970021177412,0.05,-0.01,AAPL
2021-04-06,126.23,0.4768251462809676,0.47682705357146915,0.47681345451441043,0.6905168024852186,1.4703354546117537,0.447692660200811,10.0,0.4767970021177412,0.05,-0.01,AAPL
2021-04-07,127.91,0.4768164533424215,0.4768247715983307,0.4768083728329253,0.6905131228535235,1.4614999499612398,0.447692660200811,10.0,0.4767970021177412,0.05,-0.01,AAPL
2021-04-08,130.38,0.4768039109779012,0.47681645551347174,0.47680104087018055,0.6905078137647542,1.4495977929476904,0.447692660200811,10.0,0.4767970021177412,0.05,-0.01,AAPL
2021-04-09,133.0,0.47679112665748985,0.4768043834337732,0.47679356746587775,0.6905024022158632,1.4471247105167906,0.447692660200811,10.0,0.4767970021177412,0.05,-0.01,AAPL
2021-04-12,131.26,0.48431189408068587,0.484303110250039,0.4843089942657389,0.6959231238188158,1.4534736719242145,0.5,10.0,0.48430491370994433,0.05,-0.01,AAPL
2021-04-13,134.41,0.4842977504357935,0.48431236408941913,0.48430072623324333,0.6959171834588103,1.4352270589413878,0.5,10.0,0.48430491370994433,0.05,-0.01,AAPL
