date,ticker,iv_reference,forecast_volatility,filtered_variance,spread
2021-02-17,AAPL,0.0016976951270212676,0.04124770827300558,0.0015343979126791036,-0.03955001314598431
2021-02-18,AAPL,0.003599320063692304,0.04175721852810542,0.001625114343226791,-0.038157898464413115
2021-02-19,AAPL,0.003332493775105543,0.3058775047451802,0.0875190994287384,-0.3025450109700747
2021-02-22,AAPL,0.0033267407774006308,0.2909622076228554,0.07834295602583904,-0.28763546684545477
2021-02-23,AAPL,0.005646663455441209,0.28672670392275595,0.07582081325266192,-0.2810800404673147
2021-02-24,AAPL,0.0077750610384008595,0.28505738133831776,0.07483693150770171,-0.2772823202999169
2021-02-25,AAPL,0.009767398093439548,0.26523576899745344,0.06359337632653897,-0.25546837090401386
2021-02-26,AAPL,0.007147338571204447,0.2633739857751353,0.062388613870248855,-0.2562266472039309
2021-03-01,AAPL,0.005633507103036262,0.29963032312036625,0.08344856218471984,-0.29399681601732996
2021-03-02,AAPL,0.005798531810919245,0.28998235120863525,0.0775795569858008,-0.284183819397716
2021-03-03,AAPL,0.0077615249721785795,0.31447864830748196,0.09285628613556998,-0.3067171233353034
2021-03-04,AAPL,0.008805834156751829,0.29934157919189364,0.0832701268070818,-0.2905357450351418
2021-03-05,AAPL,0.007173039203937947,0.26415361801683673,0.06281293667243969,-0.25698057881289876
2021-03-08,AAPL,0.011028451702499133,0.24965502431025663,0.05512713916269482,-0.2386265726077575
2021-03-09,AAPL,0.007085158746231692,0.26008608033608205,0.06061293432846774,-0.2530009215898504
2021-03-10,AAPL,0.008041111256296616,0.26256685261194956,0.0619506442410424,-0.2545257413556529
2021-03-11,AAPL,0.005993232721362355,0.27787026772007684,0.0704835153114814,-0.27187703499871446
2021-03-12,AAPL,0.0049705499522443835,0.017925560978090664,0.0006882456921715437,-0.01295501102584628
2021-03-15,AAPL,0.0036971757684582814,0.015150651249690754,0.0004913279614151687,-0.011453475481232472
2021-03-16,AAPL,0.003063457453026505,0.012543719182249169,0.0003364315328966786,-0.009480261729222663
2021-03-17,AAPL,0.0018123021160191296,0.019087674351579896,0.0007805295498122979,-0.017275372235560766
2021-03-18,AAPL,0.004745627481160803,0.011731290953237295,0.0002941194292191048,-0.006985663472076492
2021-03-19,AAPL,0.004084567440212868,0.17284011020822512,0.024453264777658308,-0.16875554276801225
2021-03-22,AAPL,0.004638278292764658,0.1823059318529371,0.02789536452205738,-0.17766765356017242
2021-03-23,AAPL,0.0017002068226226424,0.1820042227326255,0.027782821682109226,-0.18030401591000286
2021-03-24,AAPL,0.005153276571094045,0.17577906077926855,0.025502328098025363,-0.1706257842081745
2021-03-25,AAPL,0.004576840376396779,0.20535764209053292,0.03704526355856154,-0.20078080171413615
2021-03-26,AAPL,0.0046602644388073575,0.21201536068584068,0.036933103443845865,-0.20735509624703333
2021-03-29,AAPL,0.005649162610506821,0.21417021028177943,0.037887925080733104,-0.2085210476712726
2021-03-30,AAPL,0.007252597365713873,0.20868068203787626,0.035474527781556346,-0.2014280846721624
2021-03-31,AAPL,0.004222480519278798,0.21692075300631136,0.03912072858858926,-0.21269827248703257
2021-04-01,AAPL,0.00367890137251975,0.22380913505515887,0.042277159417857674,-0.22013023368263912
2021-04-05,AAPL,0.005953595909236231,0.23651832985656665,0.04839644181589816,-0.23056473394733043
2021-04-06,AAPL,0.0026625734395014458,0.24290936851961206,0.05158245467085323,-0.24024679508011063
2021-04-07,AAPL,0.001893610384813299,0.25959450671700396,0.06030056139244137,-0.2577008963321907
2021-04-08,AAPL,0.002968623227234113,0.2704230323716487,0.06626833760082819,-0.2674544091444146
2021-04-09,AAPL,0.0025119974681085257,0.2886204873598953,0.07684647561658475,-0.2861084898917868
2021-04-12,AAPL,0.0023673668055422346,0.14847489092999638,0.02044385773354268,-0.14610752412445416
2021-04-13,AAPL,0.002866272648912589,0.1573031263239542,0.023261439539314817,-0.15443685367504162
2021-04-14,AAPL,0.004917362553578401,0.1541814697602238,0.022246551661632995,-0.14926410720664537
2021-04-15,AAPL,0.004783657897418483,0.1604669316124759,0.024310786454712182,-0.15568327371505744
2021-04-16,AAPL,0.006688339918566626,0.16124444503359836,0.02457186469863895,-0.15455610511503173
2021-04-19,AAPL,0.008642488846125928,0.13435784646068583,0.017931419593944297,-0.1257153576145599
2021-04-20,AAPL,0.0035784180338375754,0.1316347907191413,0.017182570198631935,-0.12805637268530373
2021-04-21,AAPL,0.021017303371193424,0.1309938545719166,0.017008539767732072,-0.10997655120072317
2021-04-22,AAPL,0.020238926697584744,0.1276935081487338,0.016125860190792107,-0.10745458145114904
2021-04-23,AAPL,0.015615283283465748,0.1321585266491057,0.017325408440156186,-0.11654324336563997
2021-04-26,AAPL,0.005377896357990066,0.1293323312764652,0.016658756950451,-0.12395443491847515
2021-04-27,AAPL,0.004654907332298816,0.12940644027727036,0.01667867088777948,-0.12475153294497154
2021-04-28,AAPL,0.006375531815681769,0.12780081578020452,0.016249775013905905,-0.12142528396452276
2021-04-29,AAPL,0.002499095761993135,0.12697624835930996,0.01603159690819488,-0.12447715259731681
2021-04-30,AAPL,0.004311616925556342,0.1208181341360393,0.014446835586333143,-0.11650651721048295
2021-05-03,AAPL,0.0014510940305493384,0.1075753948972792,0.011756966038496764,-0.10612430086672986
2021-05-04,AAPL,0.003656461960973155,0.10169815150916496,0.010481015228520574,-0.09804168954819181
2021-05-05,AAPL,0.0051163393547397126,0.09937845920889762,0.009997135020081286,-0.09426211985415792
2021-05-06,AAPL,0.0014879739126855628,0.09959851535264778,0.0100425586924907,-0.09811054143996221
2021-05-07,AAPL,0.0029636881863634302,0.09992161559785907,0.010109434637287537,-0.09695792741149564
2021-05-10,AAPL,0.0040418729489270985,0.09900313446070869,0.009919892781414707,-0.09496126151178158
2021-05-11,AAPL,0.004584675197060889,0.09818781733762326,0.009753106829160673,-0.09360314214056237
2021-05-12,AAPL,0.007380638402422885,0.09737093429181826,0.009587383724427818,-0.08999029588939537
2021-05-13,AAPL,0.015047033006870117,0.09688297607860259,0.009489050942800961,-0.08183594307173248
2021-05-14,AAPL,0.002694718630607779,0.09659889852765069,0.009432031479651503,-0.09390417989704292
2021-05-17,AAPL,0.002904916111352566,0.09664734891551438,0.009441744386232753,-0.09374243280416182
2021-05-18,AAPL,0.0031009097167710013,0.0968516146251697,0.00948274780158633,-0.0937507049083987
2021-05-19,AAPL,0.0024146088572520024,0.09669774200803158,0.009451852033620303,-0.09428313315077957
2021-05-20,AAPL,0.002213557045369499,0.0967055192714625,0.00945341243571614,-0.09449196222609299
2021-05-21,AAPL,0.0033330210034036353,0.0962519005172031,0.009362609810027858,-0.09291887951379947
2021-05-24,AAPL,0.0030372809363461263,0.09624844557788209,0.00936191981152078,-0.09321116464153596
2021-05-25,AAPL,0.002600869489000853,0.09597942275761107,0.00930827207615743,-0.0933785532686102
2021-05-26,AAPL,0.0028606597499033345,0.09595270752552082,0.009302952799757657,-0.09309204777561748
2021-05-27,AAPL,0.002925730944436201,0.09576864877811282,0.009266345063204931,-0.09284291783367662
2021-05-28,AAPL,0.0026701107801082894,0.09568033073984092,0.009248804303777397,-0.09301021995973263
2021-06-01,AAPL,0.0028001408578272407,0.09680155398618394,0.009526154534330235,-0.09400141312835669
2021-06-02,AAPL,0.0021896584251125785,0.09673894750242273,0.009513594109332864,-0.09454928907731015
2021-06-03,AAPL,0.0024267390895441983,0.09661608428245848,0.00948896829894206,-0.09418934519291428
2021-06-04,AAPL,0.003358101632893481,0.09629856269361965,0.009425471530758784,-0.09294046106072618
2021-06-07,AAPL,0.009780626966458079,0.09614755399983514,0.009395346724480237,-0.08636692703337706
2021-06-08,AAPL,0.003982441282870583,0.10036846580719755,0.010238882101553989,-0.09638602452432697
2021-06-09,AAPL,0.004019799615929602,0.10053712972207221,0.01027393206754883,-0.09651733010614261
2021-06-10,AAPL,0.003289800246892114,0.1000018159727064,0.010162891795451632,-0.09671201572581428
2021-06-11,AAPL,0.002762695734032093,0.09998653319432639,0.010159730388510398,-0.0972238374602943
2021-06-14,AAPL,0.002326959615503697,0.10053841025974504,0.01027419840055745,-0.09821145064424135
2021-06-15,AAPL,0.001967699493660053,0.09731593311426603,0.009795743087411645,-0.09534823362060599
2021-06-16,AAPL,0.001992144880270356,0.09701190175674904,0.009734631382806122,-0.09501975687647868
2021-06-17,AAPL,0.002318433246359172,0.09675487680953453,0.0096831173435187,-0.09443644356317535
2021-06-18,AAPL,0.001964798028831197,0.09661171930020752,0.0096544843606563,-0.09464692127137633
2021-06-21,AAPL,0.0013968342825180808,0.09655418608646013,0.009642989065809068,-0.09515735180394205
2021-06-22,AAPL,0.0028675923241540738,0.1034370487798329,0.010992693242233087,-0.10056945645567883
2021-06-23,AAPL,0.0033745977021941687,0.10327524193181414,0.010958271362379477,-0.09990064422961997
2021-06-24,AAPL,0.003401459100128374,0.1028606838804159,0.010870326509003546,-0.09945922478028753
2021-06-25,AAPL,0.003058921451051494,0.10304083477758115,0.010908500482343549,-0.09998191332652966
2021-06-28,AAPL,0.0023648038842097097,0.10231113702678597,0.010754290221531241,-0.09994633314257627
2021-06-29,AAPL,0.0018905881837937046,0.10201267307478473,0.01069153027510931,-0.10012208489099103
2021-06-30,AAPL,0.002181634695859886,0.10144802422453551,0.010573299547049534,-0.09926638952867563
2021-07-01,AAPL,0.0014106637326067313,0.10099189703320921,0.010478271126771271,-0.09958123330060248
2021-07-02,AAPL,0.0030223554104646735,0.10024965391712118,0.010324549411643406,-0.09722729850665651
2021-07-06,AAPL,0.0017109653515643168,0.09912747534426189,0.01009429460889402,-0.09741650999269758
2021-07-07,AAPL,0.001288814587652784,0.09622918622751317,0.009496737073018818,-0.09494037163986038
2021-07-08,AAPL,0.00646367458951543,0.09573115503839091,0.00939858517789805,-0.08926748044887549
2021-07-09,AAPL,0.006489506258607637,0.09281018838131516,0.008833174727044488,-0.08632068212270752
2021-07-12,AAPL,0.004915508798471323,0.09380432089250414,0.00902364198024503,-0.08888881209403282
2021-07-13,AAPL,0.0094016269741796,0.09153639367480083,0.00859209251681688,-0.08213476670062124
2021-07-14,AAPL,0.011155088864730645,0.04973285998066524,0.0025266528486478207,-0.03857777111593459
2021-07-15,AAPL,0.004246929142189841,0.030015058791875136,0.0009203022917976427,-0.025768129649685296
2021-07-16,AAPL,0.010156146825897858,0.04886348379063255,0.0024390877504288947,-0.03870733696473469
2021-07-19,AAPL,0.0064981156669953145,0.0995793670146594,0.010129785904104443,-0.09308125134766408
2021-07-20,AAPL,0.0051789031123414654,0.08994749217400966,0.008264935138651078,-0.08476858906166819
2021-07-21,AAPL,0.007426659960988304,0.09087765872227072,0.008436151126171054,-0.08345099876128241
2021-07-22,AAPL,0.002245919642754377,0.08298762915531437,0.007034878261279968,-0.08074170951255999
2021-07-23,AAPL,0.013361989369754296,0.06964083859373722,0.00495401478537205,-0.05627884922398293
2021-07-26,AAPL,0.004297978826912722,0.05791566316336136,0.0034262617791579386,-0.05361768433644864
2021-07-27,AAPL,0.004477103548839405,0.06743299745454799,0.004644875936323732,-0.06295589390570859
2021-07-28,AAPL,0.003162071645502802,0.08360642343399458,0.007144175353042566,-0.08044435178849177
2021-07-29,AAPL,0.0014583969779086126,0.08819888968765037,0.007950586917506722,-0.08674049270974175
2021-07-30,AAPL,0.003417246980956482,0.08762186388958725,0.007846896278569155,-0.08420461690863076
2021-08-02,AAPL,0.004336122366146991,0.08892809370942449,0.008082597262101695,-0.0845919713432775
2021-08-03,AAPL,0.0025690939155067418,0.0822450461554387,0.006913409255843348,-0.07967595223993196
2021-08-04,AAPL,0.0010513634475094542,0.08742258472418575,0.007910723350767753,-0.08637122127667629
2021-08-05,AAPL,0.0011825636150397522,0.08357596487412312,0.007229887318296944,-0.08239340125908337
2021-08-06,AAPL,0.0034027809938616174,0.08331425984147174,0.007184679472718678,-0.07991147884761013
2021-08-09,AAPL,0.003055099431052927,0.08307137073979783,0.0071428488160121435,-0.0800162713087449
2021-08-10,AAPL,0.0028289581866481196,0.08409980794562445,0.007320803744932304,-0.08127084975897633
2021-08-11,AAPL,0.0038370199580097285,0.08647541835272936,0.007628194549275222,-0.08263839839471963
2021-08-12,AAPL,0.0022977174606890237,0.07130692875732429,0.005186798085894022,-0.06900921129663527
2021-08-13,AAPL,0.0012455892333637605,0.06166963709415861,0.003879520916467375,-0.060424047860794854
2021-08-16,AAPL,0.0023306919584702326,0.028494621091084815,0.0008282335146784763,-0.02616392913261458
2021-08-17,AAPL,0.0016399919978190133,0.0001406779086259379,1e-10,0.0014993140891930755
2021-08-18,AAPL,0.002215679971138953,0.09644495841464924,0.009680190233290229,-0.09422927844351028
2021-08-19,AAPL,0.002433762244641262,0.09622217512740744,0.009635520135652244,-0.09378841288276618
2021-08-20,AAPL,0.0020743525390780307,0.0936867612524938,0.009134424151907593,-0.09161240871341576
2021-08-23,AAPL,0.0036195384181082445,0.09048737377784008,0.00852119592539606,-0.08686783535973183
2021-08-24,AAPL,0.002642806098456609,0.08640117872177626,0.007768974879854375,-0.08375837262331964
2021-08-25,AAPL,0.0015625670084284528,0.08060329976840613,0.00668290372824537,-0.07904073275997768
2021-08-26,AAPL,0.0029648051881177215,0.08387331449515212,0.007236145914449898,-0.0809085093070344
2021-08-27,AAPL,0.002045599662905759,0.08042308969133106,0.006653054194589048,-0.07837749002842531
2021-08-30,AAPL,0.001088975817934065,0.051387279783101175,0.0027162397574504744,-0.05029830396516711
2021-08-31,AAPL,0.003093577019440018,0.03699705908149983,0.0014079492353595055,-0.033903482062059814
2021-09-01,AAPL,0.0025787949839675374,0.06980826173277767,0.005099454208139254,-0.06722946674881013
2021-09-02,AAPL,0.002489942449833767,0.32244960859192534,0.10880216222672509,-0.3199596661420916
2021-09-03,AAPL,0.0025121126082807924,0.3106472108432216,0.1009831051812196,-0.30813509823494084
2021-09-07,AAPL,0.0022998132095978195,0.32913584498007,0.11336113617393097,-0.32683603177047216
2021-09-08,AAPL,0.0035013198039096378,0.342415208583483,0.12269304099524456,-0.33891388877957335
2021-09-09,AAPL,0.004330455424165475,0.05969443966149066,0.003520635599186481,-0.055363984237325185
2021-09-10,AAPL,0.0077449035229956295,0.060209040576027335,0.0036508862020785226,-0.052464137053031705
2021-09-13,AAPL,0.0028378438010630714,0.060468683047371984,0.0037170286468341572,-0.057630839246308914
2021-09-14,AAPL,0.006737653804262988,0.06073757670668128,0.0037858277870414367,-0.05399992290241829
2021-09-15,AAPL,0.0015587169405710053,0.06082511860495922,0.0038082921278995313,-0.059266401664388214
2021-09-16,AAPL,0.0017685171771836387,0.06102396565287542,0.0038169451007311218,-0.05925544847569178
2021-09-17,AAPL,0.00237342871231467,0.061465510193084105,0.0039272100266824405,-0.059092081480769436
2021-09-20,AAPL,0.005175065995021865,0.062100082381890395,0.004087071085694899,-0.05692501638686853
2021-09-21,AAPL,0.004314485281325705,0.06238239058161389,0.004158717720202244,-0.058067905300288186
2021-09-22,AAPL,0.0034741617143952417,0.062205306394125866,0.004113737763197078,-0.058731144679730625
2021-09-23,AAPL,0.0024578336184411832,0.06301884094367224,0.004125331056572441,-0.060561007325231064
2021-09-24,AAPL,0.00188704824391386,0.06286334374261998,0.004084489972826851,-0.060976295498706125
2021-09-27,AAPL,0.005153495942897606,0.06293942864047315,0.004104460939370781,-0.057785932697575544
2021-09-28,AAPL,0.006493428004142529,0.0633563621285616,0.0042143276357511205,-0.056862934124419076
2021-09-29,AAPL,0.005832344959332158,0.06346313216128491,0.00424257941493272,-0.05763078720195275
2021-09-30,AAPL,0.004326616002491544,0.06417971153996509,0.0044777465164971865,-0.05985309553747355
2021-10-01,AAPL,0.00523987025409276,0.06408624138459722,0.004452755808440989,-0.058846371130504456
2021-10-04,AAPL,0.0041215937985733435,0.06458320542219469,0.004586044897779512,-0.06046161162362134
2021-10-05,AAPL,0.004900431290935085,0.064472016494103,0.004556133870432594,-0.059571585203167916
2021-10-06,AAPL,0.0016499807605941791,0.06419936131639388,0.004483004824884156,-0.0625493805557997
2021-10-07,AAPL,0.00478194692216502,0.06218414967752281,0.0041581755842000035,-0.05740220275535779
2021-10-08,AAPL,0.003705070957491165,0.06197024150266419,0.004102795907406709,-0.05826517054517302
2021-10-11,AAPL,0.0033939977596198316,0.06185355759677779,0.004072667509878107,-0.05845955983715796
2021-10-12,AAPL,0.004889518576823149,0.06198644875958448,0.004106985197535648,-0.05709693018276133
2021-10-13,AAPL,0.004460145963110969,0.06211754466328927,0.0041409114452025135,-0.057657398700178296
2021-10-14,AAPL,0.0028097238495000286,0.060048428848158225,0.003766961742702785,-0.0572387049986582
2021-10-15,AAPL,0.003612736254652196,0.059669157684411396,0.0036700099059891193,-0.0560564214297592
2021-10-18,AAPL,0.0047649452143910635,0.059204278095934905,0.0035520122019635676,-0.054439332881543845
2021-10-19,AAPL,0.003062635067381962,0.058630100215094516,0.0034075458398640265,-0.055567465147712554
2021-10-20,AAPL,0.003554232254453679,0.058242221171056506,0.0033107500984510584,-0.05468798891660283
2021-10-21,AAPL,0.005071280916528524,0.05802971220353882,0.003257983496696202,-0.0529584312870103
2021-10-22,AAPL,0.017821717376203288,0.05804320953920294,0.0032613287362923296,-0.04022149216299965
2021-10-25,AAPL,0.0028398756946011027,0.058083227546222256,0.003271251549621083,-0.05524335185162115
2021-10-26,AAPL,0.0021207799187525594,0.05804798399164994,0.0032625122440585663,-0.055927204072897384
2021-10-27,AAPL,0.0012115882979572077,0.058110706160925396,0.0032780690717014965,-0.05689911786296819
2021-10-28,AAPL,0.0018712495654231132,0.04700285387252826,0.0020566648089584364,-0.045131604307105146
2021-10-29,AAPL,0.0045923828148575745,0.047251334293671135,0.0020974409859565685,-0.04265895147881356
2021-11-01,AAPL,0.006343691122738466,0.04769472694237097,0.0021707367903872447,-0.04135103581963251
2021-11-02,AAPL,0.006812150159246525,0.04770644060013507,0.002172682418778868,-0.04089429044088855
2021-11-03,AAPL,0.006946492962812033,0.047325779194653944,0.0021096994112851574,-0.040379286231841914
2021-11-04,AAPL,0.001762864669275022,0.03639871515561595,0.0012857435136337059,-0.03463585048634093
2021-11-05,AAPL,0.0009937645131047025,0.272232826756805,0.1147041635692024,-0.2712390622437003
2021-11-08,AAPL,0.004502469548170656,0.03624914341507491,0.0012688114837376182,-0.03174667386690425
2021-11-09,AAPL,0.0015298757870371553,0.24520329596219265,0.09291041617790992,-0.2436734201751555
2021-11-10,AAPL,0.0008450514599421106,0.2170760457190731,0.07264906401447713,-0.216230994259131
2021-11-11,AAPL,0.0034105705106099327,0.03882217220791667,0.0015065615359754721,-0.03541160169730674
2021-11-12,AAPL,0.0008962649016288226,0.18667429496602367,0.05424904212542682,-0.18577803006439483
2021-11-15,AAPL,0.0022452811685281142,0.03843229116961253,0.0014589130682225054,-0.036187010001084416
2021-11-16,AAPL,0.0017160167227166054,0.037980007845909367,0.0014042408006696347,-0.036263991123192764
2021-11-17,AAPL,0.00133217814427526,0.22289897711182394,0.07771992555232428,-0.2215667989675487
2021-11-18,AAPL,0.0020453923637133564,0.03469252667353328,0.001026297313605636,-0.03264713430981992
2021-11-19,AAPL,0.0026935742673030493,0.03226954394565391,0.0007696288930362281,-0.02957596967835086
2021-11-22,AAPL,0.0030109979852445757,0.34022518446987093,0.1822382500136824,-0.33721418648462637
2021-11-23,AAPL,0.0014660331593134106,0.3521794153852908,0.19533232520034013,-0.35071338222597737
2021-11-24,AAPL,0.0016413088479259722,0.11796456103469662,0.021136173325809412,-0.11632325218677064
2021-11-26,AAPL,0.005368619941702572,0.03974524604358897,0.0012847558617402979,-0.034376626101886396
2021-11-29,AAPL,0.002260324405882899,0.03964347076924093,0.0012716465059990105,-0.03738314636335803
2021-11-30,AAPL,0.0045258579273030515,0.03827179134999532,0.0010982439705705394,-0.03374593342269226
2021-12-01,AAPL,0.004176906694838001,0.037686715317814735,0.0010261383680519075,-0.033509808622976735
2021-12-02,AAPL,0.004814673837544688,0.03765821119165637,0.0010226538555273598,-0.032843537354111677
2021-12-03,AAPL,0.005821716377992381,0.035968994135550623,0.0009148479945566123,-0.030147277757558242
2021-12-06,AAPL,0.004325847492397738,0.035465818105784995,0.0008564984455718072,-0.031139970613387257
2021-12-07,AAPL,0.0020247225647855743,0.033369884298112155,0.0006222919352499,-0.03134516173332658
2021-12-08,AAPL,0.00506897158454881,0.030741047334738515,0.0003486999363764335,-0.025672075750189705
2021-12-09,AAPL,0.004898625770460979,0.02928566142210779,0.00020688226484679524,-0.02438703565164681
2021-12-10,AAPL,0.004545662363056076,0.04668274766367195,0.0016509644823043323,-0.04213708530061587
2021-12-13,AAPL,0.006662201982752376,0.0467321634482843,0.0016584528968443199,-0.04006996146553192
2021-12-14,AAPL,0.006512415984067474,0.04716342311314027,0.0017241417981362591,-0.0406510071290728
2021-12-15,AAPL,0.005282713889042178,0.04663294791297891,0.0016434258971684045,-0.04135023402393673
2021-12-16,AAPL,0.0065726252752024966,0.047728182843516896,0.0018110777666079405,-0.0411555575683144
2021-12-17,AAPL,0.005832897226148596,0.04795516455808175,0.0018576614721568182,-0.04212226733193315
2021-12-20,AAPL,0.0031070642836541667,0.04890901032340359,0.0020100805482927845,-0.04580194603974942
2021-12-21,AAPL,0.002173123871169071,0.04900242296316622,0.0020251687346226495,-0.046829299091997144
2021-12-22,AAPL,0.0021304510392666813,0.048676202337789215,0.0019726022493018265,-0.046545751298522536
2021-12-23,AAPL,0.004090086987066886,0.048442254487192964,0.0019351205891968476,-0.04435216750012608
2021-12-27,AAPL,0.005764960980500552,0.048436450024079196,0.0018800330588677275,-0.04267148904357865
2021-12-28,AAPL,0.005493491977196311,0.04825440277984037,0.0018504881022349611,-0.042760910802644055
2021-12-29,AAPL,0.005604408382095224,0.048248068167295884,0.0018494620432042501,-0.04264365978520066
2021-12-30,AAPL,0.005084981387073701,0.048509677378459945,0.0018919487068987642,-0.04342469599138624
2021-12-31,AAPL,0.0042927242236553914,0.04890119114873391,0.0019559617265213223,-0.04460846692507852
2022-01-03,AAPL,0.004147653514478199,0.047566081713125305,0.001789426362822419,-0.04341842819864711
2022-01-04,AAPL,0.002213366289696407,0.04779478597539724,0.001826690624176614,-0.045581419685700834
2022-01-05,AAPL,0.0061152930099880425,0.04884275387500335,0.0019997287927600695,-0.042727460865015304
2022-01-06,AAPL,0.0038789219014347316,0.0500296640873398,0.00220024112401077,-0.046150742185905064
2022-01-07,AAPL,0.0051503010481065235,0.05078213651295216,0.0023298545607401367,-0.04563183546484564
2022-01-10,AAPL,0.0053086477493629785,0.05257449863712766,0.0025653160026586357,-0.04726585088776468
2022-01-11,AAPL,0.0035711986239647165,0.052482931838971285,0.002548574312359315,-0.04891173321500657
2022-01-12,AAPL,0.0029756154808052416,0.052393068695194354,0.0025321724853937773,-0.04941745321438911
2022-01-13,AAPL,0.004139886253189355,0.05282845251520944,0.002611900575857987,-0.04868856626202009
2022-01-14,AAPL,0.0026858738982695335,0.05301407231350969,0.002646092141563952,-0.05032819841524016
2022-01-17,AAPL,0.0034352081470721213,0.051688335269814985,0.0025221280522743413,-0.048253127122742864
2022-01-18,AAPL,0.004390621665517291,0.05224249391718151,0.002624267659706799,-0.04785187225166422
2022-01-19,AAPL,0.00331414547402387,0.053081166185112744,0.0027809189235313333,-0.04976702071108887
2022-01-20,AAPL,0.004378809507280269,0.05380918368841078,0.00291892429711993,-0.04943037418113051
2022-01-21,AAPL,0.005504651157332871,0.054510797210523945,0.0030537032887652717,-0.04900614605319108
2022-01-24,AAPL,0.00808682010130481,0.058431406847514036,0.003534801226387896,-0.05034458674620923
2022-01-25,AAPL,0.011078709177165358,0.05883491987752606,0.003620365060571461,-0.0477562107003607
2022-01-26,AAPL,0.010309084935607497,0.059071466510863126,0.0036707979038472366,-0.04876238157525563
2022-01-27,AAPL,0.01190466912506307,0.05923852350481853,0.0037065371537120975,-0.04733385437975546
2022-01-28,AAPL,0.00569274367737602,0.058118380152424945,0.003468830356169786,-0.05242563647504893
2022-01-31,AAPL,0.0044600591720751655,0.059234552634351685,0.003498856048496583,-0.054774493462276516
2022-02-01,AAPL,0.0014473515146714404,0.058667369388715515,0.0033755289468315303,-0.05722001787404407
2022-02-02,AAPL,0.0031925588859819734,0.058235900908815114,0.0032825060238538483,-0.05504334202283314
2022-02-03,AAPL,0.004044318563779885,0.0582709412745809,0.00329003497204829,-0.05422662271080102
2022-02-04,AAPL,0.004997824805245885,0.058371182300997165,0.0033115982692869168,-0.053373357495751284
2022-02-07,AAPL,0.003394671950620756,0.06257728378819809,0.00384282762626644,-0.05918261183757733
2022-02-08,AAPL,0.005115307963168647,0.06239974012848221,0.003801057351912237,-0.057284432165313565
2022-02-09,AAPL,0.00583180163667592,0.06219831824797797,0.003753812999277092,-0.05636651661130205
2022-02-10,AAPL,0.001469462971756484,0.06242929251651421,0.0038080018388759666,-0.060959829544757725
2022-02-11,AAPL,0.0018225455328792772,0.06290738558525245,0.0039208053477273385,-0.06108484005237318
